Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Liu L., Jiang T., Yang J., Zhu C.","Fingerprint registration by maximization of mutual information",2006,38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645982871&doi=10.1109%2fTIP.2005.864161&partnerID=40&md5=e214dbbcfff8145db4c9de10bf0bfbea","National Natural Science Foundation of China","Final"
"Zhou X., Wu Z., Wang H., Rahnamayan S.","Gaussian bare-bones artificial bee colony algorithm",2016,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958120512&doi=10.1007%2fs00500-014-1549-5&partnerID=40&md5=a55cfb5effacb139d2f9d5df51d67520","National Natural Science Foundation of China

Natural Science Foundation of Jiangxi Province

Jiangxi Provincial Department of Science and Technology

Humanities and Social Science Fund of Ministry of Education of China","Final"
"Voineskos A.N., O'Donnell L.J., Lobaugh N.J., Markant D., Ameis S.H., Niethammer M., Mulsant B.H., Pollock B.G., Kennedy J.L., Westin C.F., Shenton M.E.","Quantitative examination of a novel clustering method using magnetic resonance diffusion tensor tractography",2009,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60149092018&doi=10.1016%2fj.neuroimage.2008.12.028&partnerID=40&md5=1a7a0fd3f204a73844505f63d7127916","National Institutes of Health

National Institute of Mental Health

National Center for Research Resources

Brain Science Foundation

Canadian Institutes of Health Research

National Institute of Genetics","Final"
"Mannor S., Shamma J.S.","Multi-agent learning for engineers",2007,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249048200&doi=10.1016%2fj.artint.2007.01.003&partnerID=40&md5=d9ede0b5581b62b740a5d5499a8d078d","National Science Foundation

Air Force Office of Scientific Research

Army Research Office

Multidisciplinary University Research Initiative

Natural Sciences and Engineering Research Council of Canada","Final"
"Song Y., Qin S., Qu J., Liu F.","The forecasting research of early warning systems for atmospheric pollutants: A case in Yangtze River Delta region",2015,36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938849391&doi=10.1016%2fj.atmosenv.2015.06.032&partnerID=40&md5=ec1ef3e6701aa7de5d166de43cd9f5a2","National Natural Science Foundation of China","Final"
"Zhao S., Liu T., Zhao S., Chen Y., Nie J.-Y.","Event causality extraction based on connectives analysis",2016,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955116662&doi=10.1016%2fj.neucom.2015.09.066&partnerID=40&md5=0f9847ee8167e2afb9589add1a3883af","National Natural Science Foundation of China

National Basic Research Program of China (973 Program)","Final"
"Wang S., Pedrycz W., Zhu Q., Zhu W.","Unsupervised feature selection via maximum projection and minimum redundancy",2015,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920525835&doi=10.1016%2fj.knosys.2014.11.008&partnerID=40&md5=e4f196f326c34d9d89793fb38c03a5ce","National Natural Science Foundation of China

Natural Science Foundation of Fujian Province","Final"
"Liu T., Tian B., Ai Y., Li L., Cao D., Wang F.-Y.","Parallel reinforcement learning: A framework and case study",2018,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048340515&doi=10.1109%2fJAS.2018.7511144&partnerID=40&md5=5134996cbf046f9c20d98c18d235ba58","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province","Final"
"Xu X., Liu C., Yang S.X., Hu D.","Hierarchical approximate policy iteration with binary-tree state space decomposition",2011,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83855164075&doi=10.1109%2fTNN.2011.2168422&partnerID=40&md5=09d0cba0dd3e7a9429827bcc9356f7fa","National Natural Science Foundation of China

Program for New Century Excellent Talents in University","Final"
"Haigh K.Z., Veloso M.M.","Interleaving Planning and Robot Execution for Asynchronous User Requests",1998,33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032028194&doi=10.1023%2fA%3a1008817110013&partnerID=40&md5=77d3c09e8ed381d3f860f7a6eb682afa","National Science Foundation

Defense Advanced Research Projects Agency

Air Force Materiel Command

U.S. Air Force

Canadian Space Agency

Natural Sciences and Engineering Research Council of Canada","Final"
"Chen M., Leung V.C.M.","From cloud-based communications to cognition-based communications: A computing perspective",2018,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050152926&doi=10.1016%2fj.comcom.2018.07.010&partnerID=40&md5=8db3f9722b07c7851f348953ade82021","National Natural Science Foundation of China

Henan University of Science and Technology

Luonnontieteiden ja Tekniikan Tutkimuksen Toimikunta

Fundamental Research Funds for the Central Universities","Final"
"Ashouri A.H., Bignoli A., Palermo G., Silvano C., Kulkarni S., Cavazos J.","MiCOMP: Mitigating the compiler phase-ordering problem using optimization sub-sequences and machine learning",2017,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029531423&doi=10.1145%2f3124452&partnerID=40&md5=7e875964fb481e1813384b826aa9f3a2","Horizon 2020 Framework Programme","Final"
"Langlois R., Pallesen J., Ash J.T., Nam Ho D., Rubinstein J.L., Frank J.","Automated particle picking for low-contrast macromolecules in cryo-electron microscopy",2014,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898598700&doi=10.1016%2fj.jsb.2014.03.001&partnerID=40&md5=010a49590893455949978aa783997376","National Institutes of Health

Howard Hughes Medical Institute

National Institute of General Medical Sciences","Final"
"Cao P., Yang J., Li W., Zhao D., Zaiane O.","Ensemble-based hybrid probabilistic sampling for imbalanced data learning in lung nodule CAD",2014,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893911493&doi=10.1016%2fj.compmedimag.2013.12.003&partnerID=40&md5=d7d9d943a10e1910fd41005f99f47e04","University of Alberta

National Natural Science Foundation of China

China Scholarship Council","Final"
"Haarslev V., Möller R.","On the scalability of description logic instance retrieval",2008,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849108152&doi=10.1007%2fs10817-008-9104-7&partnerID=40&md5=2576dd55d2d27ab60fa11417f95374c5","European Commission","Final"
"Friederich P., Fediai A., Kaiser S., Konrad M., Jung N., Wenzel W.","Toward Design of Novel Materials for Organic Electronics",2019,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064826423&doi=10.1002%2fadma.201808256&partnerID=40&md5=227eaf5ddcf396373f3be7a391f7a302","Baden-Württemberg Stiftung

Bushfire Cooperative Research Centre

Horizon 2020 Framework Programme

H2020 Marie Skłodowska-Curie Actions

Helmholtz-Fonds","Final"
"Zhou T., Liu F., Bhaskar H., Yang J.","Robust Visual Tracking via Online Discriminative and Low-Rank Dictionary Learning",2018,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030328557&doi=10.1109%2fTCYB.2017.2747998&partnerID=40&md5=b795b82d246d531e724352f6f433aba8","National Natural Science Foundation of China

Aeronautical Science Foundation of China","Final"
"Don A.J., Schellenberg E.G., Reber A.S., DiGirolamo K.M., Wang P.P.","Implicit learning in children and adults with Williams syndrome",2003,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345829930&doi=10.1207%2fs15326942dn231%262_9&partnerID=40&md5=d90c6a18d8cee8e04210733856ece33b","National Institutes of Health

March of Dimes Foundation

Eunice Kennedy Shriver National Institute of Child Health and Human Development","Final"
"Quilici A., Yang Q., Woods S.","Applying Plan Recognition Algorithms to Program Understanding",1998,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032117390&doi=10.1023%2fA%3a1008608825390&partnerID=40&md5=f69b525b7d5b8c0d91e91813feca4944","National Science Foundation

Natural Sciences and Engineering Research Council of Canada

Simon Fraser University","Final"
"Zhu X., Pedrycz W., Li Z.","Granular Data Description: Designing Ellipsoidal Information Granules",2017,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991075366&doi=10.1109%2fTCYB.2016.2612226&partnerID=40&md5=82b306f58f89efbce819e890730f5bd5","National Natural Science Foundation of China

Science and Technology Development Fund

Recruitment Program of Global Experts","Final"
"de Bruijn B., Carini S., Kiritchenko S., Martin J., Sim I.","Automated information extraction of key trial design elements from clinical trial publications.",2008,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73949136266&partnerID=40&md5=a7b4fb119d57361a0320531ef3d9732a","U.S. National Library of Medicine","Final"
"Bacchus F., Tenenberg J., Koomen J.A.","A non-reified temporal logic",1991,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026255034&doi=10.1016%2f0004-3702%2891%2990025-F&partnerID=40&md5=b9727a5d8cca8494c72b5a6cfa6de0d5","National Science Foundation

Air Force Office of Scientific Research

Air Force Materiel Command

Naval Medical Research Unit and Molecular Bioeffects, Wright-Patterson Air Force Base

Natural Sciences and Engineering Research Council of Canada","Final"
"Jia P., Yu C., Remais J.V., Stein A., Liu Y., Brownson R.C., Lakerveld J., Wu T., Yang L., Smith M., Amer S., Pearce J., Kestens Y., Kwan M.-P., Lai S., Xu F., Chen X., Rundle A., Xiao Q., Xue H., Luo M., Zhao L., Cheng G., Yang S., Zhou X., Li Y., Panter J., Kingham S., Jones A., Johnson B.T., Shi X., Zhang L., Wang L., Wu J., Mavoa S., Toivonen T., Mwenda K.M., Wang Y., Verschuren W.M.M., Vermeulen R., James P.","Spatial Lifecourse Epidemiology Reporting Standards (ISLE-ReSt) statement",2020,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076200355&doi=10.1016%2fj.healthplace.2019.102243&partnerID=40&md5=715e3233848bf8656b699499d098adea","Wellcome Trust

United Kingdom Clinical Research Collaboration

Medical Research Council

Economic and Social Research Council

National Institute for Health Research

British Heart Foundation

National Health and Medical Research Council

Koninklijke Nederlandse Akademie van Wetenschappen

National Natural Science Foundation of China

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Chinese Center for Disease Control and Prevention

Education Department of Henan Province

State Key Laboratory of Urban and Regional Ecology

West China Hospital, Sichuan University

Lorentz Center

National Health Commission of the People's Republic of China","Final"
"Li L., Lin Y.-L., Zheng N.-N., Wang F.-Y., Liu Y., Cao D., Wang K., Huang W.-L.","Artificial intelligence test: a case study of intelligent vehicles",2018,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045273328&doi=10.1007%2fs10462-018-9631-5&partnerID=40&md5=49de99debdcb7b93bbc48116be77eed5","National Natural Science Foundation of China

Beijing Municipal Science and Technology Commission","Final"
"Zare H., Bashashati A., Kridel R., Aghaeepour N., Haffari G., Connors J.M., Gascoyne R.D., Gupta A., Brinkman R.R., Weng A.P.","Automated analysis of multidimensional flow cytometry data improves diagnostic accuracy between mantle cell lymphoma and small lymphocytic lymphoma",2012,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855257738&doi=10.1309%2fAJCPMMLQ67YOMGEW&partnerID=40&md5=ebdd154d7bab00515f7e022cb79d134c","National Institute of Biomedical Imaging and Bioengineering","Final"
"Davies J., Goel A.K., Nersessian N.J.","A computational model of visual analogies in design",2009,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349269278&doi=10.1016%2fj.cogsys.2008.09.006&partnerID=40&md5=eefc30277108160425ad11c78a61b407","National Science Foundation","Final"
"Wei N., Li C., Peng X., Li Y., Zeng F.","Daily natural gas consumption forecasting via the application of a novel hybrid model",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065255258&doi=10.1016%2fj.apenergy.2019.05.023&partnerID=40&md5=6e07afd79fc1e69f2b91de9e7ab6cf04","National Natural Science Foundation of China

China Scholarship Council

National Major Science and Technology Projects of China","Final"
"Zhang W., Zhang Z., Zeadally S., Chao H.-C., Leung V.C.M.","MASM: A Multiple-Algorithm Service Model for Energy-Delay Optimization in Edge Artificial Intelligence",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068615650&doi=10.1109%2fTII.2019.2897001&partnerID=40&md5=9d93e0fbd2ca65a477f2456a8b55642c","National Natural Science Foundation of China

Beijing Municipal Commission of Education","Final"
"Hijazi S., Page A., Kantarci B., Soyata T.","Machine Learning in Cardiac Health Monitoring and Decision Support",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997483353&doi=10.1109%2fMC.2016.339&partnerID=40&md5=6f33fcf7e2a54c8ea46b434d760174ae","National Science Foundation","Final"
"Banzhaf W., Baumgaertner B., Beslon G., Doursat R., Foster J.A., McMullin B., de Melo V.V., Miconi T., Spector L., Stepney S., White R.","Defining and simulating open-ended novelty: requirements, guidelines, and challenges",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971643949&doi=10.1007%2fs12064-016-0229-7&partnerID=40&md5=4d7ecfba27ae3e02e14946f4c75a2f68","Seventh Framework Programme","Final"
"Shin J.-H., Smith D., Swiercz W., Staley K., Rickard J.T., Montero J., Kurgan L.A., Cios K.J.","Recognition of partially occluded and rotated images with a network of spiking neurons",2010,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149326431&doi=10.1109%2fTNN.2010.2050600&partnerID=40&md5=bbda2e3d84ebf59bb39e2b777bdef145","National Institutes of Health

National Institute of Neurological Disorders and Stroke","Final"
"Adler A., Schuckers M.E.","Comparing human and automatic face recognition performance",2007,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35148837975&doi=10.1109%2fTSMCB.2007.907036&partnerID=40&md5=076ccef4def92e80515a733226ae578a","National Science Foundation

U.S. Department of Homeland Security

Natural Sciences and Engineering Research Council of Canada","Final"
"Roth W.-M.","Situated cognition and assessment of competence in science",1998,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041171429&doi=10.1016%2fS0149-7189%2898%2900004-4&partnerID=40&md5=c17566dbdb9312d36443e1843f66e081","National Science Foundation

Social Sciences and Humanities Research Council of Canada","Final"
"Xu Y., Knudby A., Shen Y., Liu Y.","Mapping Monthly Air Temperature in the Tibetan Plateau from MODIS Data Based on Machine Learning Methods",2018,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041667569&doi=10.1109%2fJSTARS.2017.2787191&partnerID=40&md5=36ae12b9a5b7584e6b45c6757518d361","National Natural Science Foundation of China","Final"
"Skowronski M.D., Fenton M.B.","Model-based automated detection of echolocation calls using the link detector",2008,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47649121476&doi=10.1121%2f1.2924122&partnerID=40&md5=6aa9b78c96feb1f641eeb06b6fb6e15a","National Science Foundation

Natural Sciences and Engineering Research Council of Canada","Final"
"Collins C., Andrienko N., Schreck T., Yang J., Choo J., Engelke U., Jena A., Dwyer T.","Guidance in the human–machine analytics process",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066730342&doi=10.1016%2fj.visinf.2018.09.003&partnerID=40&md5=528019a866eae953bba2345547017de6","Natural Sciences and Engineering Research Council of Canada

European Commission","Final"
"Hong S.-J., Valk S.L., Di Martino A., Milham M.P., Bernhardt B.C.","Multidimensional neuroanatomical subtyping of autism spectrum disorder",2018,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054291367&doi=10.1093%2fcercor%2fbhx229&partnerID=40&md5=fe1cbfdf4af0c2d820649eadd059b0dd","National Institutes of Health

National Institute of Mental Health

Autism Speaks

Leon Levy Foundation

University of Utah

Israel National Road Safety Authority

Montreal Neurological Institute and Hospital

Canadian Institutes of Health Research

Stavros Niarchos Foundation

International Max Planck Research School for Advanced Methods in Process and Systems Engineering","Final"
"Liang X., Zhang H., Lu T., Gulliver T.A.","Energy detector based TOA estimation for MMW systems using machine learning",2017,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973128231&doi=10.1007%2fs11235-016-0182-2&partnerID=40&md5=b91adc917f75fd7bc53dbc645039584d","National Natural Science Foundation of China","Final"
"Wang J.T.L., Wang X., Shasha D., Zhang K.","MetricMap: An embedding technique for processing distance-based queries in metric spaces",2005,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844498681&doi=10.1109%2fTSMCB.2005.848489&partnerID=40&md5=49ec35c6cbf3f3845ec568358cd83589","National Science Foundation

National Institutes of Health

National Institute of General Medical Sciences

Natural Sciences and Engineering Research Council of Canada","Final"
"Lapish C.C., Balaguer-Ballester E., Seamans J.K., Phillips A.G., Durstewitz D.","Amphetamine exerts dose-dependent changes in prefrontal cortex attractor dynamics during working memory",2015,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937604677&doi=10.1523%2fJNEUROSCI.2421-14.2015&partnerID=40&md5=1c0396fc7e58571cce069d448773280f","National Institute on Alcohol Abuse and Alcoholism","Final"
"Goldbaum M.H., Lee I., Jang G., Balasubramanian M., Sample P.A., Weinreb R.N., Liebmann J.M., Girkin C.A., Anderson D.R., Zangwill L.M., Fredette M.-J., Jung T.-P., Medeiros F.A., Bowd C.","Progression of patterns (POP): A machine classifier algorithm to identify glaucoma progression in visual fields",2012,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871889730&doi=10.1167%2fiovs.11-8363&partnerID=40&md5=46267708416aab99f52777796e17ca89","National Eye Institute","Final"
"Huang M., Zhu X., Li M.","A hybrid method for relation extraction from biomedical literature",2006,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646130383&doi=10.1016%2fj.ijmedinf.2005.06.010&partnerID=40&md5=8fb832b8ae946cff925a0faba699d8b3","Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China","Final"
"Chan C.W.","From knowledge modeling to ontology construction",2004,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-12844251315&doi=10.1142%2fS0218194004001816&partnerID=40&md5=553a61c74d31d1abbad17d8cd6026274","National Science Foundation

Defense Advanced Research Projects Agency

Air Force Office of Scientific Research

Natural Sciences and Engineering Research Council of Canada","Final"
"Cruz Rivera S., Liu X., Chan A.-W., Denniston A.K., Calvert M.J., Darzi A., Holmes C., Yau C., Moher D., Ashrafian H., Deeks J.J., Ferrante di Ruffano L., Faes L., Keane P.A., Vollmer S.J., Lee A.Y., Jonas A., Esteva A., Beam A.L., Panico M.B., Lee C.S., Haug C., Kelly C.J., Yau C., Mulrow C., Espinoza C., Fletcher J., Paltoo D., Manna E., Price G., Collins G.S., Harvey H., Matcham J., Monteiro J., ElZarrad M.K., Ferrante di Ruffano L., Oakden-Rayner L., McCradden M., Keane P.A., Savage R., Golub R., Sarkar R., Rowley S., The SPIRIT-AI and CONSORT-AI Working Group, SPIRIT-AI and CONSORT-AI Steering Group, SPIRIT-AI and CONSORT-AI Consensus Group","Guidelines for clinical trial protocols for interventions involving artificial intelligence: the SPIRIT-AI extension",2020,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090498378&doi=10.1038%2fs41591-020-1037-7&partnerID=40&md5=94387196a32d9565e383280339e3d1ac","National Institutes of Health

U.S. Food and Drug Administration

U.S. National Library of Medicine

Office of the Director

Food and Drug Administration

Wellcome Trust

UCB

Macmillan Cancer Support

Alan Turing Institute

University Hospitals Birmingham NHS Foundation Trust

UK Research and Innovation

National Institute for Health Research

Health Foundation

University of Birmingham

Innovate UK

European Regional Development Fund

Wellcome Trust Centre for Mitochondrial Research

Surgical Reconstruction and Microbiology Research Centre","Final"
"Liu L., Zhang H., Ji Y., Jonathan Wu Q.M.","Toward AI fashion design: An Attribute-GAN model for clothing match",2019,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062902439&doi=10.1016%2fj.neucom.2019.03.011&partnerID=40&md5=12d3a4bb29c84d41ed0f11ea0ac0ee53","National Natural Science Foundation of China

Science, Technology and Innovation Commission of Shenzhen Municipality

National Key Research and Development Program of China","Final"
"Chen R., Li X., Li J.","Object-based features for house detection from RGB high-resolution images",2018,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044791651&doi=10.3390%2frs10030451&partnerID=40&md5=dfcd407a366fb27d71912033d48eada6","National Natural Science Foundation of China","Final"
"Yang G., Liu L., Guo P., Li M.","A flexible decision support system for irrigation scheduling in an irrigation district in China",2017,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979556483&doi=10.1016%2fj.agwat.2016.07.019&partnerID=40&md5=951f8b5c0df129aa491cf71ced2ddb19","National Natural Science Foundation of China

Shanxi Scholarship Council of China

Ministry of Agriculture of the People's Republic of China","Final"
"Chen Y., An A.","Application of ant colony algorithm to geochemical anomaly detection",2016,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960123987&doi=10.1016%2fj.gexplo.2015.11.011&partnerID=40&md5=1f83bcf901a1ced217990444f1f71dcc","National Natural Science Foundation of China","Final"
"Xia Y., Kamel M.S., Leung H.","A fast algorithm for AR parameter estimation using a novel noise-constrained least-squares method",2010,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76849091485&doi=10.1016%2fj.neunet.2009.11.004&partnerID=40&md5=2dce819fb1633a8044b635e4c9acd679","National Natural Science Foundation of China","Final"
"Brainard D.H., Wandell B.A., Cowan W.B.","Black Light: How Sensors Filter Spectral Variation of the Illuminant",1989,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024538946&doi=10.1109%2f10.16459&partnerID=40&md5=f408c242fbd86ee60fab460da3dde839","National Science Foundation

National Eye Institute

Ames Research Center","Final"
"Harris M., Qi A., Jeagal L., Torabi N., Menzies D., Korobitsyn A., Pai M., Nathavitharana R.R., Khan F.A.","A systematic review of the diagnostic accuracy of artificial intelligence-based computer programs to analyze chest x-rays for pulmonary tuberculosis",2019,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071745327&doi=10.1371%2fjournal.pone.0221339&partnerID=40&md5=b3c2e5fe07b5b1c5d49bf29702d49f44","National Institute of Allergy and Infectious Diseases","Final"
"Wen J., He L., Zhu F.","Swarm Robotics Control and Communications: Imminent Challenges for Next Generation Smart Logistics",2018,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051123202&doi=10.1109%2fMCOM.2018.1700544&partnerID=40&md5=5a9a24535ade1597d8ddd60b94c0b5ca","National Natural Science Foundation of China

Fonds de recherche du Québec – Nature et technologies

Fundamental Research Funds for the Central Universities","Final"
"Luo H., Wang C., Wen C., Chen Z., Zai D., Yu Y., Li J.","Semantic Labeling of Mobile LiDAR Point Clouds via Active Learning and Higher Order MRF",2018,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046371569&doi=10.1109%2fTGRS.2018.2802935&partnerID=40&md5=9cf6472c017ca1869fa049ff074321c9","National Natural Science Foundation of China","Final"
"Zhu X., Cherry C., Kiritchenko S., Martin J., de Bruijn B.","Detecting concept relations in clinical text: Insights from a state-of-the-art model",2013,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875601114&doi=10.1016%2fj.jbi.2012.11.006&partnerID=40&md5=b1269effd80e588d4e399c35a4e7fcac","U.S. National Library of Medicine","Final"
"Antun V., Renna F., Poon C., Adcock B., Hansen A.C.","On instabilities of deep learning in image reconstruction and the potential costs of AI",2020,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087861294&doi=10.1073%2fpnas.1907377117&partnerID=40&md5=a6efd0518b7da46f80c1835e618dd726","Horizon 2020 Framework Programme

Natural Sciences and Engineering Research Council of Canada

Engineering and Physical Sciences Research Council

Royal Society

Fundação para a Ciência e a Tecnologia","Final"
"Lyu F., Cheng N., Zhou H., Xu W., Shi W., Chen J., Li M.","DBCC: Leveraging Link Perception for Distributed Beacon Congestion Control in VANETs",2018,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048194951&doi=10.1109%2fJIOT.2018.2844826&partnerID=40&md5=3ef19584e047e6e144a0ae3e67f5bd8d","Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China","Final"
"Ting J.A., D'Souza A., Schaal S.","Bayesian robot system identification with input and output noise",2011,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649684697&doi=10.1016%2fj.neunet.2010.08.011&partnerID=40&md5=c26c81ab7350636820188947b609de24","National Science Foundation

National Aeronautics and Space Administration

Air Force Office of Scientific Research

Japan Science and Technology Agency","Final"
"Cao H., Bernard S., Sabourin R., Heutte L.","Random forest dissimilarity based multi-view learning for Radiomics application",2019,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056856462&doi=10.1016%2fj.patcog.2018.11.011&partnerID=40&md5=14068009bbe9a1347e9e6a4fd9ab8058","European Commission

European Regional Development Fund

European Regional Development Fund","Final"
"Cheng J., Li H., Xiao F., Fenster A., Zhang X., He X., Li L., Ding M.","Fully Automatic Plaque Segmentation in 3-D Carotid Ultrasound Images",2013,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887826286&doi=10.1016%2fj.ultrasmedbio.2013.07.007&partnerID=40&md5=b4959b6c6e3a1cc0f379d427dfbb30cd","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Fundamental Research Funds for the Central Universities","Final"
"Wang G., Wu Q.M.J.","Stratification approach for 3-D euclidean reconstruction of nonrigid objects from uncalibrated image sequences",2008,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39649095861&doi=10.1109%2fTSMCB.2007.910534&partnerID=40&md5=94cbc3c05751edc2866df0d241ca6cc6","Ontario Centres of Excellence

Canada Research Chairs

National Natural Science Foundation of China","Final"
"Till C., Green R., Flora D., Hornung R., Martinez-Mier E.A., Blazer M., Farmus L., Ayotte P., Muckle G., Lanphear B.","Fluoride exposure from infant formula and child IQ in a Canadian birth cohort",2020,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074977810&doi=10.1016%2fj.envint.2019.105315&partnerID=40&md5=c6ae4540118000bf86fc0b7b26165751","National Institute of Environmental Health Sciences

Canadian Institutes of Health Research","Final"
"Kotiuga M., Zhang Z., Li J., Rodolakis F., Zhou H., Sutarto R., He F., Wang Q., Sun Y., Wang Y., Aghamiri N.A., Hancock S.B., Rokhinson L.P., Landau D.P., Abate Y., Freeland J.W., Comin R., Ramanathan S., Rabe K.M.","Carrier localization in perovskite nickelates from oxygen vacancies",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074254717&doi=10.1073%2fpnas.1910490116&partnerID=40&md5=f34c213052bb0aba80177db88fe1fa72","National Science Foundation

Office of Naval Research

U.S. Department of Energy

Air Force Office of Scientific Research

Army Research Office

Argonne National Laboratory

Canadian Light Source

University of Saskatchewan

National Research Council

Canadian Institutes of Health Research

Natural Sciences and Engineering Research Council of Canada

Western Economic Diversification Canada

Canada Foundation for Innovation","Final"
"Wei N., Li C., Li C., Xie H., Du Z., Zhang Q., Zeng F.","Short-term forecasting of natural gas consumption using factor selection algorithm and optimized support vector regression",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056806293&doi=10.1115%2f1.4041413&partnerID=40&md5=4e795c415aca7b559958d5d4fa2a5e48","National Natural Science Foundation of China

National Major Science and Technology Projects of China","Final"
"Hou Y., Zhang H., Zhou S.","BoCNF: efficient image matching with Bag of ConvNet features for scalable and robust visual place recognition",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034237098&doi=10.1007%2fs10514-017-9684-3&partnerID=40&md5=e4a5c504ac211c60ba554814bb6d07f8","National Natural Science Foundation of China

Hunan Provincial Science and Technology Department

China Scholarship Council

Hunan Provincial Innovation Foundation for Postgraduate","Final"
"Lu S., Huang S., Li K., Li J., Chen J., Lu D., Ji Z., Shen Y., Zhou D., Zeng B.","Separability-entanglement classifier via machine learning",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050084866&doi=10.1103%2fPhysRevA.98.012315&partnerID=40&md5=d2782d387d8c42db85d9923e1ce54e0e","U.S. Department of Defense

Canadian Institute for Advanced Research

Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

National Key Research and Development Program of China

National Science Fund for Distinguished Young Scholars

National Safety Academic Fund","Final"
