Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Lu R., Li Y.-C., Li Y., Jiang J., Ding Y.","Multi-agent deep reinforcement learning based demand response for discrete manufacturing systems energy management",2020,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087633481&doi=10.1016%2fj.apenergy.2020.115473&partnerID=40&md5=8c8a3ef808037755a16d1655a32416b3","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Jiang S., Yao W., Wong M.S., Li G., Hong Z., Kuc T.-Y., Tong X.","An Optimized Deep Neural Network Detecting Small and Narrow Rectangular Objects in Google Earth Images",2020,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083296409&doi=10.1109%2fJSTARS.2020.2975606&partnerID=40&md5=00a7c7ae7ba6c20f426ee50252d10723","National Natural Science Foundation of China

Ministry of Trade, Industry and Energy

Korea Evaluation Institute of Industrial Technology

Hong Kong Polytechnic University

Research Institute for Sustainable Urban Development, Hong Kong Polytechnic University

Shanghai Rising-Star Program","Final"
"Afzal M., Riazul Islam S.M., Hussain M., Lee S.","Precision Medicine Informatics: Principles, Prospects, and Challenges",2020,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079804832&doi=10.1109%2fACCESS.2020.2965955&partnerID=40&md5=7f38a6c10a5562234f155d548a1a3e9a","European Commission

National Health and Medical Research Council

Ministry of Science, ICT and Future Planning

Department of Health, Government of Western Australia

Institute for Information and Communications Technology Promotion

Innovative Medicines Initiative","Final"
"Hwang H.-J., Baek J.-W., Kim J.-Y., Kim C.-S.","Prediction of bond performance of tension lap splices using artificial neural networks",2019,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070867697&doi=10.1016%2fj.engstruct.2019.109535&partnerID=40&md5=21309bfec24581286cca7b0fbf397c88","National Natural Science Foundation of China

Seoul National University of Science and Technology","Final"
"Naveau P., Oh H.-S.","Polynomial wavelet regression for images with irregular boundaries",2004,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942531230&doi=10.1109%2fTIP.2003.821345&partnerID=40&md5=f7dba6624e4e82320244dd324985cf07","National Science Foundation","Final"
"Li W., Ding Y., Yang Y., Sherratt R.S., Park J.H., Wang J.","Parameterized algorithms of fundamental NP-hard problems: a survey",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084453723&doi=10.1186%2fs13673-020-00226-w&partnerID=40&md5=b9ca70335af938d3adc4f124b2818dfa","National Natural Science Foundation of China","Final"
"Calvanese Strinati E., Barbarossa S., Choi T., Pietrabissa A., Giuseppi A., De Santis E., Vidal J., Becvar Z., Haustein T., Cassiau N., Costanzo F., Kim J., Kim I.","6G in the sky: On-demand intelligence at the edge of 3D networks (Invited paper)",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092892314&doi=10.4218%2fetrij.2020-0205&partnerID=40&md5=b043c85ceb285b91a221f7ac859f7b6b","Grantová Agentura České Republiky

Horizon 2020

Institute for Information and Communications Technology Promotion

Ministry of Science and ICT, South Korea","Final"
"Seol H.Y., Rolfes M.C., Chung W., Sohn S., Ryu E., Park M.A., Kita H., Ono J., Croghan I., Armasu S.M., Castro-Rodriguez J.A., Weston J.D., Liu H., Juhn Y.","Expert artificial intelligence-based natural language processing characterises childhood asthma",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078661728&doi=10.1136%2fbmjresp-2019-000524&partnerID=40&md5=aef1ef2bce34fc63b508fef7c313487f","National Institutes of Health

National Institute on Aging

National Center for Advancing Translational Sciences","Final"
"Nasir I.M., Bibi A., Shah J.H., Khan M.A., Sharif M., Iqbal K., Nam Y., Kadry S.","Deep learning-based classification of fruit diseases: An application for precision agriculture",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097140028&doi=10.32604%2fcmc.2020.012945&partnerID=40&md5=03a03a5f20d41ebaa7952d24ddba15d8","Division of Human Resource Development

Soonchunhyang University

Ministry of Science and ICT, South Korea","Final"
"Cui Z., Lu Z., Yang H., Zhang Y., Zhang S.","A Novel Range Search Scheme Based on Frequent Computing for Edge-Cloud Collaborative Computing in CPSS",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085131462&doi=10.1109%2fACCESS.2020.2991068&partnerID=40&md5=1b92ca7a1c6540d383b24c9ec105924b","National Natural Science Foundation of China","Final"
"Cho I.-J., Sung J.M., Kim H.C., Lee S.-E., Chae M.-H., Kavousi M., Rueda-Ochoa O.L., Ikram M.A., Franco O.H., Min J.K., Chang H.-J.","Development and external validation of a deep learning algorithm for prognostication of cardiovascular outcomes",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077470741&doi=10.4070%2fkcj.2019.0105&partnerID=40&md5=a4bdc194738b4f2418bf38569ddb2252","Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)

European Commission

ZonMw

Erasmus Medisch Centrum

Ministerio de Educación, Cultura y Deporte

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Institute for Information and Communications Technology Promotion

Ministry of Science and ICT, South Korea","Final"
"Kong C.S., Haverty M., Simka H., Shankar S., Rajan K.","A fast hybrid methodology based on machine learning, quantum methods, and experimental measurements for evaluating material properties",2017,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027237771&doi=10.1088%2f1361-651X%2faa7347&partnerID=40&md5=25f5a147982638709ea1bb31a7ca3bc6","National Science Foundation

Division of Materials Research

Hearst Foundations

Intel Corporation

State University of New York

Harvard School of Engineering and Applied Sciences","Final"
"Ramos C., Martinho D., Marreiros G., Villarrubia G., De Paz J.F., Corchado J.M., Ko H., Kim H.-K., Yoe H.","Ekrucami architecture-applications in healthcare domain",2017,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030174343&doi=10.3233%2f978-1-61499-804-4-140&partnerID=40&md5=7a6ce3674ec2fc9aa758be02717cc4fd","Seventh Framework Programme

FP7 People: Marie-Curie Actions

Research Executive Agency

Ministry of Science, ICT and Future Planning

National Research Foundation of Korea","Final"
"Pfob A., Sidey-Gibbons C., Lee H.-B., Tasoulis M.K., Koelbel V., Golatta M., Rauch G.M., Smith B.D., Valero V., Han W., MacNeill F., Weber W.P., Rauch G., Kuerer H.M., Heil J.","Identification of breast cancer patients with pathologic complete response in the breast after neoadjuvant systemic treatment by an intelligent vacuum-assisted biopsy",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097664757&doi=10.1016%2fj.ejca.2020.11.006&partnerID=40&md5=18361343bc92965c581e33b62859d0b6","National Institutes of Health

Deutsche Forschungsgemeinschaft

Seoul National University Hospital

Institute for Information and Communications Technology Promotion","Final"
"Biousse V., Newman N.J., Najjar R.P., Vasseneix C., Xu X., Ting D.S., Milea L.B., Hwang J.-M., Kim D.H., Yang H.K., Hamann S., Chen J.J., Liu Y., Wong T.Y., Milea D., Rondé-Courbis B., Gohier P., Miller N., Padungkiatsagul T., Poonyathalang A., Suwan Y., Vanikieti K., Milea L.B., Amore G., Barboni P., Carbonelli M., Carelli V., La Morgia C., Romagnoli M., Rougier M.-B., Ambika S., Komma S., Fonseca P., Raimundo M., Karlesand I., Alexander Lagrèze W., Sanda N., Thumann G., Aptel F., Chiquet C., Liu K., Yang H., Chan C.K.M., Chan N.C.Y., Cheung C.Y., Chau Tran T.H., Acheson J., Habib M.S., Jurkute N., Yu-Wai-Man P., Kho R., Jonas J.B., Sabbagh N., Vignal-Clermont C., Hage R., Khanna R.K., Aung T., Cheng C.-Y., Lamoureux E., Loo J.L., Najjar R.P., Singhal S., Ting D., Tow S., Jiang Z., Fraser C.L., Mejico L.J., Fard M.A.","Optic Disc Classification by Deep Learning versus Expert Neuro-Ophthalmologists",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089082629&doi=10.1002%2fana.25839&partnerID=40&md5=6200b34b1c9de59fe85ae4eff65dcb8a","National Eye Institute

National Medical Research Council","Final"
"Lee D., He N., Kamalaruban P., Cevher V.","Optimization for Reinforcement Learning: From a single agent to cooperative agents",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084554989&doi=10.1109%2fMSP.2020.2976000&partnerID=40&md5=d13e55caed9d33a28c1356b728efda9c","National Science Foundation","Final"
"Tsai K.C., Hu W., Wu X., Chen J., Han Z.","Automatic First Arrival Picking via Deep Learning with Human Interactive Learning",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078801167&doi=10.1109%2fTGRS.2019.2946118&partnerID=40&md5=30404627cde74d11975eaa3616cf7251","National Science Foundation

Division of Computer and Network Systems

Cognitive Neuroscience Society","Final"
"Zhao B., Liu J., Wei Z., You I.","A deep reinforcement learning based approach for energy-efficient channel allocation in satellite internet of things",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083422247&doi=10.1109%2fACCESS.2020.2983437&partnerID=40&md5=5a990816f25bd42659632c4d7596f6d0","National Natural Science Foundation of China

Soonchunhyang University","Final"
"Ma F., Xu Z., Liu Y., Zheng Y., Chen W., Hu H., Guo T., Li F., Wu C., Kim T.W.","Highly Reliable Electronic Synapse Based on Au@Al2O3 Core-Shell Nanoparticles for Neuromorphic Applications",2019,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077742793&doi=10.1109%2fLED.2019.2934895&partnerID=40&md5=39c559a5ed90eb91d63f4facd697785b","National Natural Science Foundation of China

National Research Foundation of Korea

Ministry of Education, Science and Technology

National Basic Research Program of China (973 Program)","Final"
"Wang P., Sun L., Niraj R., Chung J., Su M.","Incorporating reference products into modeling consumer choice decision: A mixtures-of-experts model",2019,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062825031&doi=10.1016%2fj.dss.2019.02.002&partnerID=40&md5=24c2cc6a6ed4e7203da8c776798781a8","National Natural Science Foundation of China

National Office for Philosophy and Social Sciences","Final"
"Aaly Kologani M., Jun Y.B., Xin X.L., Roh E.H., Borzooei R.A.","On co-annihilators in hoops",2019,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074474560&doi=10.3233%2fJIFS-190565&partnerID=40&md5=52912f104f076a977258508f1c1a2e71","National Natural Science Foundation of China","Final"
"Lee S.H., Henschen L.J.","Evaluation of Recursive Queries with Extended Rules in Deductive Databases",1995,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029292831&doi=10.1109%2f69.382302&partnerID=40&md5=6af752309072924e438070b1bb60befe","National Science Foundation

Korea Science and Engineering Foundation","Final"
"El-Sappagh S., Alonso J.M., Islam S.M.R., Sultan A.M., Kwak K.S.","A multilayer multimodal detection and prediction model based on explainable artificial intelligence for Alzheimer’s disease",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100118850&doi=10.1038%2fs41598-021-82098-3&partnerID=40&md5=9d3cc991a44140231bc477f6d040aee4","National Institutes of Health

U.S. Department of Defense

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

Alzheimer's Disease Neuroimaging Initiative

Ministerio de Ciencia, Innovación y Universidades

Ministry of Science, ICT and Future Planning

National Research Foundation of Korea

European Regional Development Fund","Final"
"Kim T., Song H.","How should intelligent agents apologize to restore trust? Interaction effects between anthropomorphism and apology attribution on trust repair",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101831120&doi=10.1016%2fj.tele.2021.101595&partnerID=40&md5=cdaf5d0eb2b975d29d352872095e8341","Division of Human Resource Development

Ministry of Science, ICT and Future Planning

Institute for Information and Communications Technology Promotion

Ministry of Science and ICT, South Korea","Final"
"Lee D., Almeida J.","Within-category representational stability through the lens of manipulable objects",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101782496&doi=10.1016%2fj.cortex.2020.12.026&partnerID=40&md5=21bf8cea19b592a40d167d5fee14dccc","European Research Council

National Research Foundation of Korea

Kementerian Pendidikan Malaysia","Final"
"Zhang X., Liu X., Sarkodie-Gyan T., Li Z.","Development of a character CAPTCHA recognition system for the visually impaired community using deep learning",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098589950&doi=10.1007%2fs00138-020-01160-8&partnerID=40&md5=07c3c53076cd1bef56e59aafd46448f7","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Priority Academic Program Development of Jiangsu Higher Education Institutions","Final"
"Xu Z., Wu C., Zhu Y., Ju S., Ma F., Guo T., Li F., Kim T.W.","Bio-inspired smart electronic-skin based on inorganic perovskite nanoplates for application in photomemories and mechanoreceptors",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099255825&doi=10.1039%2fd0nr06550a&partnerID=40&md5=a7f315f1382cfd2d5e80f8db3a804c37","National Natural Science Foundation of China

National Research Foundation of Korea

Ministry of Education, Science and Technology

National Key Research and Development Program of China","Final"
"Stenzinger A., Alber M., Allgäuer M., Jurmeister P., Bockmayr M., Budczies J., Lennerz J., Eschrich J., Kazdal D., Schirmacher P., Wagner A.H., Tacke F., Capper D., Müller K.-R., Klauschen F.","Artificial intelligence and pathology: From principles to practice and future applications in histomorphology and molecular profiling",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102118746&doi=10.1016%2fj.semcancer.2021.02.011&partnerID=40&md5=4e7e1a4f41f50a7ef2811123edf6b584","National Institutes of Health

Deutsche Forschungsgemeinschaft

Bundesministerium für Bildung und Forschung

Institute for Information and Communications Technology Promotion

Deutsche Zentrum für Lungenforschung

Deutschen Konsortium für Translationale Krebsforschung

Berlin Institute of Health","Article in Press"
"Fournier-Viger P., Wang Y., Yang P., Lin J.C.-W., Yun U., Kiran R.U.","TSPIN: mining top-k stable periodic patterns",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100317587&doi=10.1007%2fs10489-020-02181-6&partnerID=40&md5=6f437dd7f518b77d5ea2d1cf269b4901","Harbin Institute of Technology

National Natural Science Foundation of China","Article in Press"
"Benzaïd C., Taleb T.","AI for beyond 5G Networks: A Cyber-Security Defense or Offense Enabler?",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091351082&doi=10.1109%2fMNET.011.2000088&partnerID=40&md5=ee24248f30267b14732d62405eaf04d0","Horizon 2020 Framework Programme

Suomen Akatemia","Final"
"Lee S., Choe E.K., Kim S.Y., Kim H.S., Park K.J., Kim D.","Liver imaging features by convolutional neural network to predict the metachronous liver metastasis in stage I-III colorectal cancer patients based on preoperative abdominal CT scan",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091128681&doi=10.1186%2fs12859-020-03686-0&partnerID=40&md5=1ad1b157b54f85b4e5f33f0c11d23c00","U.S. National Library of Medicine","Final"
"Xu-Monette Z.Y., Zhang H., Zhu F., Tzankov A., Bhagat G., Visco C., Dybkaer K., Chiu A., Tam W., Zu Y., Hsi E.D., You H., Huh J., Ponzoni M., Ferreri A.J.M., Møller M.B., Parsons B.M., Van Krieken J.H., Piris M.A., Winter J.N., Hagemeister F.B., Shahbaba B., De Dios I., Zhang H., Li Y., Xu B., Albitar M., Young K.H.","A refined cell-of-origin classifier with targeted NGS and artificial intelligence shows robust predictive value in DLBCL",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090463296&doi=10.1182%2fbloodadvances.2020001949&partnerID=40&md5=4bced01deaf15db55ecdba5f26edf461","National Institutes of Health

National Cancer Institute

Gundersen Medical Foundation","Final"
"Liu S., Liu D., Muhammad K., Ding W.","Effective template update mechanism in visual tracking with background clutter",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098057017&doi=10.1016%2fj.neucom.2019.12.143&partnerID=40&md5=c44d61bd135a25e6d7f3d07c19c9ac88","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Zhejiang University

Six Talent Peaks Project in Jiangsu Province

State Key Laboratory of Computer Aided Design and Computer Graphics

Qinglan Project of Jiangsu Province of China","Article in Press"
"Zhang Y., Chan S., Park V.Y., Chang K.-T., Mehta S., Kim M.J., Combs F.J., Chang P., Chow D., Parajuli R., Mehta R.S., Lin C.-Y., Chien S.-H., Chen J.-H., Su M.-Y.","Automatic Detection and Segmentation of Breast Cancer on MRI Using Mask R-CNN Trained on Non–Fat-Sat Images and Tested on Fat-Sat Images",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097791211&doi=10.1016%2fj.acra.2020.12.001&partnerID=40&md5=6bf3de4cad59d0fd9c7983cc124f740f","National Institutes of Health","Article in Press"
"Chen L., Zhang R., Ahmad A., Jeon G., Yang X.","An image super-resolution method for better cognition of images in cognition computing system",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097614574&doi=10.3233%2fJIFS-189127&partnerID=40&md5=084f0ee8a3041020c8a348b36634a5f6","National Natural Science Foundation of China","Final"
"Yeo M., Bang I., Kim D., Ahmad A., Baqa H., Song J., Park C.","Automatic malware detection with machine learning algorithms in a smart office environment",2018,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055035325&doi=10.5573%2fIEIESPC.2018.7.4.313&partnerID=40&md5=4294abdeb54f45ccf4fd95c8db2f123c","Ministry of Education, Science and Technology

Program for New Century Excellent Talents in University

Horizon 2020

Iran Telecommunication Research Center

Institute for Information and Communications Technology Promotion","Final"
