Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Gossett E., Toher C., Oses C., Isayev O., Legrain F., Rose F., Zurek E., Carrete J., Mingo N., Tropsha A., Curtarolo S.","AFLOW-ML: A RESTful API for machine-learning predictions of materials properties",2018,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047645950&doi=10.1016%2fj.commatsci.2018.03.075&partnerID=40&md5=13571b3ed36645d6ca2669b9f45ba05b","National Science Foundation

Alexander von Humboldt-Stiftung

Duke University

National Stroke Foundation

Max-Planck-Gesellschaft

National Science Foundation","Final"
"Banzhaf W., Baumgaertner B., Beslon G., Doursat R., Foster J.A., McMullin B., de Melo V.V., Miconi T., Spector L., Stepney S., White R.","Defining and simulating open-ended novelty: requirements, guidelines, and challenges",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971643949&doi=10.1007%2fs12064-016-0229-7&partnerID=40&md5=4d7ecfba27ae3e02e14946f4c75a2f68","Seventh Framework Programme","Final"
"Gatto L., Breckels L.M., Burger T., Nightingale D.J.H., Groen A.J., Campbell C., Nikolovski N., Mulvey C.M., Christoforou A., Ferro M., Lilley K.S.","A foundation for reliable spatial proteomics data analysis",2014,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905215664&doi=10.1074%2fmcp.M113.036350&partnerID=40&md5=c484e82379798f71782c41b0e8c4b072","Seventh Framework Programme

Biotechnology and Biological Sciences Research Council","Final"
"Benedek C., Szirányi T., Kato Z., Zerubia J.","Detection of object motion regions in aerial image pairs with a multilayer markovian model",2009,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349442338&doi=10.1109%2fTIP.2009.2025808&partnerID=40&md5=d5c00fff4cde9f175d5ea63c449e82bc","Institut national de recherche en informatique et en automatique (INRIA)

European Commission","Final"
"Van Hentenryck P., Michel L., Benhamou F.","Newton: Constraint programming over nonlinear constraints",1998,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031619233&doi=10.1016%2fs0167-6423%2897%2900008-7&partnerID=40&md5=249a858963d1bb223cef0e892e546b05","National Science Foundation

Office of Naval Research","Final"
"Allaoui H., Guo Y., Sarkis J.","Decision support for collaboration planning in sustainable supply chains",2019,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065847564&doi=10.1016%2fj.jclepro.2019.04.367&partnerID=40&md5=79a4d21178a9f70fb9e1b736f1ba1425","Interreg","Final"
"Santos J., Ferreira A., Flintsch G.","A multi-objective optimization-based pavement management decision-support system for enhancing pavement sustainability",2017,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027504439&doi=10.1016%2fj.jclepro.2017.07.027&partnerID=40&md5=3f4963aea292fe69ba1414a0d0a28d64","Virginia Department of Transportation

Fundação para a Ciência e a Tecnologia

European Regional Development Fund","Final"
"Han J., Zhang Z., Cummins N., Ringeval F., Schuller B.","Strength modelling for real-worldautomatic continuous affect recognition from audiovisual signals",2017,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008150025&doi=10.1016%2fj.imavis.2016.11.020&partnerID=40&md5=ad1c8982168d55be77f52fc994a53ceb","Horizon 2020 Framework Programme

Seventh Framework Programme

Urban Innovative Actions

European Research Council

Seventh Framework Programme","Final"
"Kasparick M., Cavalcante R.L.G., Valentin S., Stańczak S., Yukawa M.","Kernel-Based Adaptive Online Reconstruction of Coverage Maps With Side Information",2016,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979294060&doi=10.1109%2fTVT.2015.2453391&partnerID=40&md5=35f2b4d578d6dcea4c528c05e6a6af45","Alcatel-Lucent

Seventh Framework Programme

European Commission

KDDI Foundation","Final"
"Stefanakis T.S., Contal E., Vayatis N., Dias F., Synolakis C.E.","Can small islands protect nearby coasts from tsunamis? An active experimental design approach",2014,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944141699&doi=10.1098%2frspa.2014.0575&partnerID=40&md5=4a7283e4b8ca325a7536eb1d6df53546","Seventh Framework Programme

Santa Fe Institute

University College Dublin

Seventh Framework Programme","Final"
"Cuturi M., Vert J.-P.","The context-tree kernel for strings",2005,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23244459989&doi=10.1016%2fj.neunet.2005.07.010&partnerID=40&md5=fed1db3bb32830c58b0f87a3bfb01f86","National Human Genome Research Institute

Japan Society for the Promotion of Science","Final"
"Supančič J.S., III, Rogez G., Yang Y., Shotton J., Ramanan D.","Depth-Based Hand Pose Estimation: Methods, Data, and Challenges",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045261450&doi=10.1007%2fs11263-018-1081-7&partnerID=40&md5=78afd9622b2219c4f6455006c57b650b","National Science Foundation

Office of Naval Research

European Commission","Final"
"Dupoux E.","Cognitive science in the era of artificial intelligence: A roadmap for reverse-engineering the infant language-learner",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044603935&doi=10.1016%2fj.cognition.2017.11.008&partnerID=40&md5=17e9439f183bc8340b81351ee8f23271","Seventh Framework Programme

European Research Council

Agence Nationale de la Recherche

Fondation de France","Final"
"Csépe Z., Makra L., Voukantsis D., Matyasovszky I., Tusnády G., Karatzas K., Thibaudon M.","Predicting daily ragweed pollen concentrations using Computational Intelligence techniques over two heavily polluted areas in Europe",2014,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893475521&doi=10.1016%2fj.scitotenv.2014.01.056&partnerID=40&md5=5f0cedd182e70fda53475b1f0e0024b3","European Social Fund","Final"
"Urban C., Miné A.","A decision tree abstract domain for proving conditional termination",2014,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921739162&doi=10.1007%2f978-3-319-10936-7_19&partnerID=40&md5=3070902438d1f5f651a045e64d0d0ab4","Seventh Framework Programme","Final"
"Sam V., Tai C.-H., Garnier J., Gibrat J.-F., Lee B., Munson P.J.","ROC and confusion analysis of structure comparison methods identify the main causes of divergence from manual protein classification",2006,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746330397&doi=10.1186%2f1471-2105-7-206&partnerID=40&md5=fa698b990c926bb96524157a4787c603","National Cancer Institute","Final"
"Mohamad S., Sayed-Mouchaweh M., Bouchachia A.","Active learning for classifying data streams with unknown number of classes",2018,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034033602&doi=10.1016%2fj.neunet.2017.10.004&partnerID=40&md5=9f104841745119b5f02575df2eb29c97","Horizon 2020 Framework Programme

European Commission

Horizon 2020","Final"
"Colledani M., (2), Battaïa O.","A decision support system to manage the quality of End-of-Life products in disassembly systems",2016,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991000214&doi=10.1016%2fj.cirp.2016.04.121&partnerID=40&md5=cddde7376515e5d30474a9df4a234c03","Seventh Framework Programme","Final"
"Zou Q., Bornat Y., Tomas J., Renaud S., Destexhe A.","Real-time simulations of networks of Hodgkin-Huxley neurons using analog circuits",2006,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748666223&doi=10.1016%2fj.neucom.2005.12.061&partnerID=40&md5=50ec58a5e0460aabea4f11ef2fed9bef","European Commission

Human Frontier Science Program

Centre National de la Recherche Scientifique","Final"
"Grégoire E., Konieczny S.","Logic-based approaches to information fusion",2006,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31144462529&doi=10.1016%2fj.inffus.2005.08.001&partnerID=40&md5=c3f105aea59b537bde2d992f1ea49191","European Regional Development Fund","Final"
"Rogez G., Weinzaepfel P., Schmid C.","LCR-Net++: Multi-Person 2D and 3D Pose Detection in Natural Images",2020,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082991045&doi=10.1109%2fTPAMI.2019.2892985&partnerID=40&md5=84f084a8ef7be46188dbd615c8c1fa88","National Science Foundation

Seventh Framework Programme

European Research Council","Final"
"Ham B., Cho M., Schmid C., Ponce J.","Proposal Flow: Semantic Correspondences from Object Proposals",2018,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023646116&doi=10.1109%2fTPAMI.2017.2724510&partnerID=40&md5=485fbe587982a566f61c808b1731904b","European Research Council

National Research Foundation of Korea

Ministry of Science ICT and Future Planning

Institut Universitaire de France","Final"
"De Dominicis M., Bruciaferri D., Gerin R., Pinardi N., Poulain P.M., Garreau P., Zodiatis G., Perivoliotis L., Fazioli L., Sorgente R., Manganiello C.","A multi-model assessment of the impact of currents, waves and wind in modelling surface drifters and oil spill",2016,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965049968&doi=10.1016%2fj.dsr2.2016.04.002&partnerID=40&md5=c804a338067740bed4dee73f851d2111","Natural Environment Research Council

European Regional Development Fund","Final"
"Guidi A., Salvi S., Ottaviano M., Gentili C., Bertschy G., de Rossi D., Scilingo E.P., Vanello N.","Smartphone application for the analysis of prosodic features in running speech with a focus on bipolar disorders: System performance evaluation and case study",2015,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946605577&doi=10.3390%2fs151128070&partnerID=40&md5=06bf40c997fa95a312ede03602cfc753","Seventh Framework Programme","Final"
"Congedo M., Afsari B., Barachant A., Moakher M.","Approximate joint diagonalization and geometric mean of symmetric positive definite matrices",2015,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928816305&doi=10.1371%2fjournal.pone.0121423&partnerID=40&md5=efb7a479f2cb52d412518eda7864e891","Seventh Framework Programme","Final"
"Tamani N., Mosse P., Croitoru M., Buche P., Guillard V., Guillaume C., Gontard N.","An argumentation system for eco-efficient packaging material selection",2015,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924417998&doi=10.1016%2fj.compag.2015.02.012&partnerID=40&md5=c364be95eecd4314c69e75a7902b84c3","Seventh Framework Programme

Seventh Framework Programme","Final"
"Guillard V., Buche P., Destercke S., Tamani N., Croitoru M., Menut L., Guillaume C., Gontard N.","A Decision Support System to design modified atmosphere packaging for fresh produce based on a bipolar flexible querying approach",2015,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921031926&doi=10.1016%2fj.compag.2014.12.010&partnerID=40&md5=b4297f9a70e28cb9e1945696d1caee83","Seventh Framework Programme","Final"
"Paolini E., Fossorier M.P.C., Chiani M.","Doubly-generalized LDPC codes: Stability bound over the BEC",2009,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-62749177487&doi=10.1109%2fTIT.2008.2011446&partnerID=40&md5=da0c2d1b9fb431f8f963a1f8d6b32106","Seventh Framework Programme

European Commission

Seventh Framework Programme","Final"
"Yuan Y., Zhang R., Hu R., Ruan X.","Prediction of CCR5 receptor binding affinity of substituted 1-(3,3-diphenylpropyl)-piperidinyl amides and ureas based on the heuristic method, support vector machine and projection pursuit regression",2009,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57949085600&doi=10.1016%2fj.ejmech.2008.03.004&partnerID=40&md5=f4258f9b7a5a214cf2ebdf2b39cceb9f","National Natural Science Foundation of China","Final"
"Rudolph M., Destexhe A.","How much can we trust neural simulation strategies?",2007,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247513381&doi=10.1016%2fj.neucom.2006.10.138&partnerID=40&md5=4a5ec78aea20a7d46a3e2cde0b7810fb","European Commission

Centre National de la Recherche Scientifique","Final"
"Ames C.P., Smith J.S., Pellisé F., Kelly M., Alanay A., Acaroǧlu E., Pérez-Grueso F.J.S., Kleinstück F., Obeid I., Vila-Casademunt A., Burton D., Lafage V., Schwab F., Shaffrey C.I., Bess S., Serra-Burriel M.","Artificial Intelligence Based Hierarchical Clustering of Patient Types and Intervention Categories in Adult Spinal Deformity Surgery: Towards a New Classification Scheme that Predicts Quality and Value",2019,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065059857&doi=10.1097%2fBRS.0000000000002974&partnerID=40&md5=1dd390b2f7d240b035fc8e2eb0608633","DePuy Synthes Spine

European Commission

Instituto de Salud Carlos III","Final"
"Aly A., Griffiths S., Stramandinoli F.","Metrics and benchmarks in human-robot interaction: Recent advances in cognitive robotics",2017,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994575929&doi=10.1016%2fj.cogsys.2016.06.002&partnerID=40&md5=e531e649d2878b2739369163c8c34886","Seventh Framework Programme","Final"
"Mesejo P., Ibáñez O., Fernández-Blanco E., Cedrón F., Pazos A., Porto-Pazos A.B.","Artificial Neuron-Glia Networks learning approach based on cooperative coevolution",2015,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929944667&doi=10.1142%2fS0129065715500124&partnerID=40&md5=7123e87a785da949a78058122e832f7f","Seventh Framework Programme

European Commission

Ministerio de Economía y Competitividad

Ministerio de Industria, Energía y Turismo","Final"
"Rizzo D., Martin L., Wohlfahrt J.","Miscanthus spatial location as seen by farmers: Amachine learning approach to model real criteria",2014,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901636677&doi=10.1016%2fj.biombioe.2014.02.035&partnerID=40&md5=de9b795e4c6a92c07009f7f0e8a72916","Seventh Framework Programme

European Commission

Seventh Framework Programme

Muséum National d'Histoire Naturelle","Final"
"Hannagan T., Grainger J.","Protein Analysis Meets Visual Word Recognition: A Case for String Kernels in the Brain",2012,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860580513&doi=10.1111%2fj.1551-6709.2012.01236.x&partnerID=40&md5=6b5c5e9556ff1a19a59f7ddc3c6483ff","Seventh Framework Programme","Final"
"Li X., Dai X., Dezert J., Smarandache F.","Fusion of imprecise qualitative information",2010,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149282412&doi=10.1007%2fs10489-009-0170-2&partnerID=40&md5=89cc8428910da07d3ca9b3c342f0d93c","National Natural Science Foundation of China","Final"
"Kolodziejczyk T., Toscano R., Fouvry S., Morales-Espejel G.","Artificial intelligence as efficient technique for ball bearing fretting wear damage prediction",2010,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149111667&doi=10.1016%2fj.wear.2009.08.016&partnerID=40&md5=e5adbd7d0c71912a6333942db7b5be28","European Commission","Final"
"Ibáñez R., Abisset-Chavanne E., González D., Duval J.-L., Cueto E., Chinesta F.","Hybrid constitutive modeling: data-driven learning of corrections to plasticity models",2019,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055499729&doi=10.1007%2fs12289-018-1448-x&partnerID=40&md5=6b5133e7914542a6584dd8dc0f77e101","European Social Fund","Final"
"Vinod P., Zemmari A., Conti M.","A machine learning based approach to detect malicious android apps using discriminant system calls",2019,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058234183&doi=10.1016%2fj.future.2018.11.021&partnerID=40&md5=39a6c7be38a8992b72def8d4631d094d","Deutscher Akademischer Austauschdienst

European Commission","Final"
"Chen Y., Zhang G., Jin T., Wu S., Peng B.","Quantitative modelling of electricity consumption using computational intelligence aided design",2014,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897465600&doi=10.1016%2fj.jclepro.2014.01.058&partnerID=40&md5=5cbbb488c1870aba76fb72fb41c6e848","National Natural Science Foundation of China","Final"
"Windridge D., Shaukat A., Hollnagel E.","Characterizing driver intention via hierarchical perception-action modeling",2013,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893051781&doi=10.1109%2fTSMCA.2012.2216868&partnerID=40&md5=20006a6f95b3234fc3ab191cf28a437f","Seventh Framework Programme

Engineering and Physical Sciences Research Council","Final"
"Santoro F., Tonino M., Torresan S., Critto A., Marcomini A.","Involve to improve: A participatory approach for a Decision Support System for coastal climate change impacts assessment. The North Adriatic case",2013,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876484268&doi=10.1016%2fj.ocecoaman.2013.03.008&partnerID=40&md5=962bad1bf51f28eda74de252fcf9714a","Seventh Framework Programme

Centro Euro-Mediterraneo sui Cambiamenti Climatici","Final"
"Panagopoulos A., Wang C., Samaras D., Paragios N.","Simultaneous cast shadows, illumination and geometry inference using hypergraphs",2013,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871767528&doi=10.1109%2fTPAMI.2012.110&partnerID=40&md5=f0feb6e58d97b47b1e7bf4dfc8d9f52a","National Science Foundation

National Institute on Drug Abuse

National Institute of Biomedical Imaging and Bioengineering

Seventh Framework Programme","Final"
"Lang J., Liberatore P., Marquis P.","Conditional independence in propositional logic",2002,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036784220&doi=10.1016%2fS0004-3702%2802%2900244-8&partnerID=40&md5=80f81e54f9ecf8cee1166c9d1e33d701","European Regional Development Fund","Final"
"Pan Y., Wu D., Luo C., Dolgui A.","User activity measurement in rating-based online-to-offline (O2O) service recommendation",2019,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057625464&doi=10.1016%2fj.ins.2018.11.009&partnerID=40&md5=3553a27850afad811ac5168c3f3ff93c","National Natural Science Foundation of China

Chinese Academy of Sciences

Ministry of Science and Technology of the People's Republic of China","Final"
"Vayron R., Nguyen V.-H., Lecuelle B., Lomami H.A., Meningaud J.-P., Bosc R., Haiat G.","Comparison of resonance frequency analysis and of quantitative ultrasound to assess dental implant osseointegration",2018,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046628660&doi=10.3390%2fs18051397&partnerID=40&md5=dda62b42f6713d76eb45c2746fe2a0b4","Horizon 2020 Framework Programme

European Research Council

Agence Nationale de la Recherche

Horizon 2020","Final"
"Andries M., Simonin O., Charpillet F.","Localization of Humans, Objects, and Robots Interacting on Load-Sensing Floors",2016,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962355423&doi=10.1109%2fJSEN.2015.2493122&partnerID=40&md5=303a6dd7ec23d31d9feded1516c1e3ed","Seventh Framework Programme","Final"
"Euzenat J.","Revision in networks of ontologies",2015,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939551286&doi=10.1016%2fj.artint.2015.07.007&partnerID=40&md5=b2c4cb20f2dd74b223fb835b7f393276","European Commission","Final"
"Doniec A., Mandiau R., Piechowiak S., Espié S.","Anticipation based on constraint processing in a multi-agent context",2008,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649123701&doi=10.1007%2fs10458-008-9048-7&partnerID=40&md5=8b4ac0420151dbc8c2f31e41018c1fcb","Centre National de la Recherche Scientifique

European Commission","Final"
"Zhao C., Zhang H., Zhang X., Zhang R., Luan F., Liu M., Hu Z., Fan B.","Prediction of milk/plasma drug concentration (M/P) ratio using support vector machine (SVM) method",2006,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-32244431564&doi=10.1007%2fs11095-005-8716-4&partnerID=40&md5=e3ea55445b8869670ad5f8ec585cc64c","National Natural Science Foundation of China","Final"
"Perronnin F., Dugelay J.-L., Rose K.","A probabilistic model of face mapping with local transformations and its application to person recognition",2005,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22944467144&doi=10.1109%2fTPAMI.2005.130&partnerID=40&md5=fa274903ad4806e3e1e43c0e29639b59","National Science Foundation

University of California","Final"
"Hüllermeier E.","Similarity-based inference as evidential reasoning",2001,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343832235&doi=10.1016%2fS0888-613X%2800%2900062-1&partnerID=40&md5=fbc65ff4f3950b08388b678294a88241","European Commission","Final"
"Cao H., Bernard S., Sabourin R., Heutte L.","Random forest dissimilarity based multi-view learning for Radiomics application",2019,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056856462&doi=10.1016%2fj.patcog.2018.11.011&partnerID=40&md5=14068009bbe9a1347e9e6a4fd9ab8058","European Commission

European Regional Development Fund

European Regional Development Fund","Final"
"Pontabry J., Rousseau F., Oubel E., Studholme C., Koob M., Dietemann J.-L.","Probabilistic tractography using Q-ball imaging and particle filtering: Application to adult and in-utero fetal brain studies",2013,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875244113&doi=10.1016%2fj.media.2012.11.004&partnerID=40&md5=f1eeb20bcbf64f2fb5a475e770c29820","National Institutes of Health

National Institute of Neurological Disorders and Stroke

Seventh Framework Programme

European Research Council","Final"
"Kim E.J., Ordyniak S., Szeider S.","Algorithms and complexity results for persuasive argumentation",2011,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955570152&doi=10.1016%2fj.artint.2011.03.001&partnerID=40&md5=b270254a69de19e4a3654463bc4636db","Seventh Framework Programme

Engineering and Physical Sciences Research Council

European Research Council","Final"
"Guétat G., Maitre M., Joly L., Lai S.-L., Lee T., Shinagawa Y.","Automatic 3-D grayscale volume matching and shape analysis",2006,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645740763&doi=10.1109%2fTITB.2005.863875&partnerID=40&md5=95a83aab792e40c6cf80cee8670a8d80","National Science Foundation

National Institutes of Health

National Institute of Biomedical Imaging and Bioengineering

University of Illinois System","Final"
"Voultsidou M., Dodel S., Herrmann J.M.","Neural networks approach to clustering of activity in fMRI data",2005,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23944453935&doi=10.1109%2fTMI.2005.850542&partnerID=40&md5=a2d0feda8bf3d4fadc781245c73a9575","European Commission

Ministry of National Education and Religious Affairs","Final"
"Yang M., Xu D., Chen S., Li H., Shi Z.","Evaluation of machine learning approaches to predict soil organic matter and pH using vis-NIR spectra",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060046768&doi=10.3390%2fs19020263&partnerID=40&md5=a177c202a01e2b479e50d6d08d44c333","National Natural Science Foundation of China","Final"
"Gutierrez-Estevez D.M., Gramaglia M., Domenico A.D., Dandachi G., Khatibi S., Tsolkas D., Balan I., Garcia-Saavedra A., Elzur U., Wang Y.","Artificial intelligence for elastic management and orchestration of 5G networks",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071685939&doi=10.1109%2fMWC.2019.1800498&partnerID=40&md5=6cfd5b977dcb5c2728af237b64f305d9","Horizon 2020 Framework Programme

European Commission","Final"
"Santos J., Ferreira A., Flintsch G., Cerezo V.","A multi-objective optimisation approach for sustainable pavement management",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042217891&doi=10.1080%2f15732479.2018.1436571&partnerID=40&md5=4a5542b42902e951941ddd35fdf214fd","Fundação para a Ciência e a Tecnologia

European Regional Development Fund","Final"
"Koppel A., Paternain S., Richard C., Ribeiro A.","Decentralized Online Learning with Kernels",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046374155&doi=10.1109%2fTSP.2018.2830299&partnerID=40&md5=97aab232cb51fb81cc112ad6f544d1ea","National Science Foundation

Association of Research Libraries","Final"
"Duchateau N., Sermesant M., Delingette H., Ayache N.","Model-Based Generation of Large Databases of Cardiac Images: Synthesis of Pathological Cine MR Sequences from Real Healthy Cases",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021734920&doi=10.1109%2fTMI.2017.2714343&partnerID=40&md5=97d4529b98187fe73e81072e6995f942","Microsoft Research

Seventh Framework Programme

European Research Council

Seventh Framework Programme","Final"
"Law M.T., Thome N., Cord M.","Learning a Distance Metric from Relative Comparisons between Quadruplets of Images",2017,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975254964&doi=10.1007%2fs11263-016-0923-4&partnerID=40&md5=cc3e9bf96efbff09491f95835ba526ba","Seventh Framework Programme","Final"
"Bellalij M., Reichel L., Rodriguez G., Sadok H.","Bounding matrix functionals via partial global block Lanczos decomposition",2015,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926480731&doi=10.1016%2fj.apnum.2015.02.004&partnerID=40&md5=0ddf2e42e4a1fd4ed09add4588aa562e","National Science Foundation

EDF Energy","Final"
"Daaboul J., Castagna P., Da Cunha C., Bernard A.","Value network modelling and simulation for strategic analysis: A discrete event simulation approach",2014,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905861954&doi=10.1080%2f00207543.2014.886787&partnerID=40&md5=d9530fa154fbe3d51caff48ff1a2311f","European Commission","Final"
"Grigoryeva L., Henriques J., Larger L., Ortega J.-P.","Stochastic nonlinear time series forecasting using time-delay reservoir computers: Performance and universality",2014,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908648507&doi=10.1016%2fj.neunet.2014.03.004&partnerID=40&md5=983ba0885090c0b5938d1e0a04e3bde4","Schlumberger Foundation

Seventh Framework Programme","Final"
"Karray M.-H., Chebel-Morello B., Zerhouni N.","PETRA: Process Evolution using a TRAce-based system on a maintenance platform",2014,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906950705&doi=10.1016%2fj.knosys.2014.03.010&partnerID=40&md5=08e4eceaacfc2d78c3bbd3097dec0e1b","European Regional Development Fund","Final"
"Papageorgiou E.I., Huszka C., De Roo J., Douali N., Jaulent M.-C., Colaert D.","Application of probabilistic and fuzzy cognitive approaches in semantic web framework for medical decision support",2013,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885431976&doi=10.1016%2fj.cmpb.2013.07.008&partnerID=40&md5=8da4504531fb5ea4e9a8ab37cfa60bef","Seventh Framework Programme","Final"
"Wu X., Tournier M., Reveret L.","Natural character posing from a large motion database",2011,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955534985&doi=10.1109%2fMCG.2009.111&partnerID=40&md5=7b38139643ff9c832b1e416e7a9000c7","National Science Foundation","Final"
"Santos J., Bressi S., Cerezo V., Lo Presti D.","SUP&R DSS: A sustainability-based decision support system for road pavements",2019,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054805154&doi=10.1016%2fj.jclepro.2018.08.308&partnerID=40&md5=f5ef93161123190f1524753cc84a441f","Seventh Framework Programme","Final"
"Karanasiou G.S., Tripoliti E.E., Papadopoulos T.G., Kalatzis F.G., Goletsis Y., Naka K.K., Bechlioulis A., Errachid A., Fotiadis D.I.","Predicting adherence of patients with HF through machine learning techniques",2016,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018428693&doi=10.1049%2fhtl.2016.0041&partnerID=40&md5=42cb6bee763761a2cfb7ef9cc2414428","Horizon 2020 Framework Programme","Final"
"Gancet J., Weiss P., Antonelli G., Pfingsthorn M.F., Calinon S., Turetta A., Walen C., Urbina D., Govindaraj S., Letier P., Martinez X., Salini J., Chemisky B., Indiveri G., Casalino G., Di Lillo P., Simetti E., De Palma D., Birk A., Fromm T., Mueller C., Tanwani A., Havoutis I., Caffaz A., Guilpain L.","Dexterous Undersea Interventions with Far Distance Onshore Supervision: the DexROV Project",2016,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994093885&doi=10.1016%2fj.ifacol.2016.10.439&partnerID=40&md5=a66635ef2324be1eef57a834f458177b","Horizon 2020 Framework Programme","Final"
"Aziz H., Brill M., Fischer F., Harrenstein P., Lang J., Seedig H.G.","Possible and necessary winners of partial tournaments",2015,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958552677&doi=10.1613%2fjair.4856&partnerID=40&md5=b02130f1e4d22fda044e385e8f4b55dd","Horizon 2020 Framework Programme

Seventh Framework Programme","Final"
"Prakosa A., Sermesant M., Allain P., Villain N., Rinaldi C.A., Rhode K., Razavi R., Delingette H., Ayache N.","Cardiac electrophysiological activation pattern estimation from images using a patient-specific database of synthetic image sequences",2014,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893232494&doi=10.1109%2fTBME.2013.2281619&partnerID=40&md5=4c83edaf7ed965e97f9dbffe5d4c81df","Seventh Framework Programme","Final"
"Pascuet M.I., Castin N., Becquart C.S., Malerba L.","Stability and mobility of Cu-vacancy clusters in Fe-Cu alloys: A computational study based on the use of artificial neural networks for energy barrier calculations",2011,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955467189&doi=10.1016%2fj.jnucmat.2011.02.038&partnerID=40&md5=90340bb128df92ad2aa19d44f03acad6","Seventh Framework Programme","Final"
