Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Patil-Shinde, V., Kulkarni, T., Kulkarni, R., Chavan, P.D., Sharma, T., Sharma, B.K., Tambe, S.S., Kulkarni, B.D.","56991130800; 56990908400; 56990710800; 57218223720; 15926002700; 7403256061; 7003844327; 7101896226","Artificial intelligence-based modeling of high ash coal gasification in a pilot plant scale fluidized bed gasifier",2014,"Industrial and Engineering Chemistry Research",53,"49",,18678,18689,,21,10.1021/ie500593j,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949117536&partnerID=40&md5=3c5b3ae81f85ccd3d504b917e80dcbf3",Article,Final,,Scopus,2-s2.0-84949117536
"Acharya, U.R., Yanti, R., Swapna, G., Sree, V.S., Martis, R.J., Suri, J.S.","7004510847; 55173413900; 55438050300; 55701564400; 26423182300; 7005613223","Automated diagnosis of epileptic electroencephalogram using independent component analysis and discrete wavelet transform for different electroencephalogram durations",2013,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",227,"3",,234,244,,21,10.1177/0954411912467883,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84877839633&partnerID=40&md5=0b511d11c19630b2b57d9ccf37644c7d",Article,Final,,Scopus,2-s2.0-84877839633
"Sharma, A., Naidu, M., Sargaonkar, A.","7404972290; 55505323000; 6603265322","Development of computer automated decision support system for surface water quality assessment",2013,"Computers and Geosciences",51,"",,129,134,,21,10.1016/j.cageo.2012.09.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84870190553&partnerID=40&md5=c1f63454b01178bcad63983d931438af",Article,Final,,Scopus,2-s2.0-84870190553
"Dev Choudhury, N.B., Goswami, S.K.","35095933500; 55920918900","Artificial intelligence solution to transmission loss allocation problem",2011,"Expert Systems with Applications",38,"4",,3757,3764,,21,10.1016/j.eswa.2010.09.035,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78650690466&partnerID=40&md5=87a9c4aa14fa1260d9eb0e148ed388e8",Article,Final,,Scopus,2-s2.0-78650690466
"Jain, P., Deo, M.C., Latha, G., Rajendran, V.","8954065500; 57203031298; 55523102448; 55345883100","Real time wave forecasting using wind time history and numerical model",2011,"Ocean Modelling",36,"1-2",,26,39,,21,10.1016/j.ocemod.2010.07.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78649956822&partnerID=40&md5=8650c517a99f7f6701928e44cd695d8a",Article,Final,,Scopus,2-s2.0-78649956822
"Roy, K., Mandal, A.S.","56962764800; 24725170900","Predictive QSAR modeling of CCR5 antagonist piperidine derivatives using chemometric tools",2009,"Journal of Enzyme Inhibition and Medicinal Chemistry",24,"1",,205,223,,21,10.1080/14756360802051297,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58949103064&partnerID=40&md5=78ee281032ec8d3f8e1c27f3227c1063",Article,Final,,Scopus,2-s2.0-58949103064
"Sharma, H., Das, G., Samanta, A.N.","57215796469; 7201816000; 7102463006","ANN-based prediction of two-phase gas-liquid flow patterns in a circular conduit",2006,"AIChE Journal",52,"9",,3018,3028,,21,10.1002/aic.10922,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748542014&partnerID=40&md5=f28c6ea420b901f97af0f63a28ff2586",Article,Final,,Scopus,2-s2.0-33748542014
"Ben-Arieh, D., Kumar, R.R., Tiwari, M.K.","7004618430; 57211709488; 35427952100","Analysis of assembly operations' difficulty using enhanced expert high-level colored fuzzy Petri net model",2004,"Robotics and Computer-Integrated Manufacturing",20,"5",,385,403,,21,10.1016/j.rcim.2004.03.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-3242733798&partnerID=40&md5=8d7f344bf50a7d91ab74f7ec02fbfd64",Article,Final,,Scopus,2-s2.0-3242733798
"Tiwari, K., Khan, M.S.","57204187754; 57209659601","Sustainability accounting and reporting in the industry 4.0",2020,"Journal of Cleaner Production",258,"", 120783,,,,20,10.1016/j.jclepro.2020.120783,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85080868967&partnerID=40&md5=2589d9ac969e608705e4c72ab6b4714d",Article,Final,,Scopus,2-s2.0-85080868967
"Malik, A., Kumar, A., Kim, S., Kashani, M.H., Karimi, V., Sharafati, A., Ghorbani, M.A., Al-Ansari, N., Salih, S.Q., Yaseen, Z.M., Chau, K.-W.","56486779100; 57219038307; 36349835400; 24437961000; 57202923119; 55764768000; 35795226500; 51664437800; 57203978808; 56436206700; 7202674661","Modeling monthly pan evaporation process over the Indian central Himalayas: application of multiple learning artificial intelligence model",2020,"Engineering Applications of Computational Fluid Mechanics",14,"1",,323,338,,20,10.1080/19942060.2020.1715845,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85079246577&partnerID=40&md5=c85860705383fdfd77005fe736582143",Article,Final,Open Access,Scopus,2-s2.0-85079246577
"Shukla, A.K., Janmaijaya, M., Abraham, A., Muhuri, P.K.","7202963279; 57203169388; 7202760099; 24515239500","Engineering applications of artificial intelligence: A bibliometric analysis of 30 years (1988–2018)",2019,"Engineering Applications of Artificial Intelligence",85,"",,517,532,,20,10.1016/j.engappai.2019.06.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85068925497&partnerID=40&md5=2682067fc27827178eec583f81216924",Article,Final,,Scopus,2-s2.0-85068925497
"Biswas, A., Sarkar, B.","7202059748; 57211719262","Interval-valued Pythagorean fuzzy TODIM approach through point operator-based similarity measures for multicriteria group decision making",2019,"Kybernetes",48,"3",,496,519,,20,10.1108/K-12-2017-0490,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85057015170&partnerID=40&md5=4edf8b03f5ecfef0386851ad738a1f25",Article,Final,,Scopus,2-s2.0-85057015170
"Trivedi, J.","57194587636","Examining the Customer Experience of Using Banking Chatbots and Its Impact on Brand Love: The Moderating Role of Perceived Risk",2019,"Journal of Internet Commerce",18,"1",,91,111,,20,10.1080/15332861.2019.1567188,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85061302759&partnerID=40&md5=1561c7a398f33ea17f4f9127457389a6",Article,Final,,Scopus,2-s2.0-85061302759
"Bharti, B., Pandey, A., Tripathi, S.K., Kumar, D.","55650117500; 55851948174; 47461839000; 56991212600","Modelling of runoff and sediment yield using ANN, LS-SVR, REPTree and M5 models",2017,"Hydrology Research",48,"6",,1489,1507,,20,10.2166/nh.2017.153,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85037041548&partnerID=40&md5=56249eda591e0062bd8b8a6b972f6001",Article,Final,Open Access,Scopus,2-s2.0-85037041548
"Satapathy, S.M., Rath, S.K.","55532822800; 55428272300","Empirical assessment of machine learning models for agile software development effort estimation using story points",2017,"Innovations in Systems and Software Engineering",13,"2-3",,191,200,,20,10.1007/s11334-017-0288-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85020733257&partnerID=40&md5=5aa0a4bc2d545f69f0a28acc657cd8dd",Article,Final,,Scopus,2-s2.0-85020733257
"Bordoloi, D.J., Tiwari, R.","55928662200; 56250068300","Identification of suction flow blockages and casing cavitations in centrifugal pumps by optimal support vector machine techniques",2017,"Journal of the Brazilian Society of Mechanical Sciences and Engineering",39,"8",,2957,2968,,20,10.1007/s40430-017-0714-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024366672&partnerID=40&md5=5bc5d49f6f07de5fb108cca3ab2d8579",Article,Final,,Scopus,2-s2.0-85024366672
"Garg, S., Peddoju, S.K., Sarje, A.K.","56233605300; 55356151200; 6701682538","Network-based detection of Android malicious apps",2017,"International Journal of Information Security",16,"4",,385,400,,20,10.1007/s10207-016-0343-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84982845414&partnerID=40&md5=cd310d5425f24deb6cafa04e4eccb9d2",Article,Final,,Scopus,2-s2.0-84982845414
"Aanchal, Kumar, S., Kaiwartya, O., Abdullah, A.H.","56214896400; 55500533100; 55904487200; 11338934800","Green computing for wireless sensor networks: Optimization and Huffman coding approach",2017,"Peer-to-Peer Networking and Applications",10,"3",,592,609,,20,10.1007/s12083-016-0511-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84990878584&partnerID=40&md5=27f64499551691e5c8e8d03dd40579bb",Article,Final,,Scopus,2-s2.0-84990878584
"Malhotra, R., Jangra, R.","15758058000; 57195589594","Prediction &amp; assessment of change prone classes using statistical &amp; machine learning techniques",2017,"Journal of Information Processing Systems",13,"4",,778,804,,20,10.3745/JIPS.04.0013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85029001438&partnerID=40&md5=bd1a85daba91efc24f6c15413110676f",Article,Final,,Scopus,2-s2.0-85029001438
"Gambhir, S., Malik, S.K., Kumar, Y.","57191830184; 57191155402; 55085037000","Role of Soft Computing Approaches in HealthCare Domain: A Mini Review",2016,"Journal of Medical Systems",40,"12", 287,,,,20,10.1007/s10916-016-0651-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84994030758&partnerID=40&md5=8117cee7ffa8e2ad16adf4f4edd44675",Article,Final,,Scopus,2-s2.0-84994030758
"Sakhuja, S., Jain, V., Kumar, S., Chandra, C., Ghildayal, S.K.","56015798500; 35749011500; 55616292300; 7004122799; 57188703947","Genetic algorithm based fuzzy time series tourism demand forecast model",2016,"Industrial Management and Data Systems",116,"3",,483,507,,20,10.1108/IMDS-05-2015-0165,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962345551&partnerID=40&md5=691de303dd564a19d805a64170e0ad85",Article,Final,,Scopus,2-s2.0-84962345551
"Arthur, M.P., Kannan, K.","56911888400; 19933943700","Cross-layer based multiclass intrusion detection system for secure multicast communication of MANET in military networks",2016,"Wireless Networks",22,"3",,1035,1059,,20,10.1007/s11276-015-1065-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944707974&partnerID=40&md5=bb2b3d247294775dad55ea46e9d34708",Article,Final,,Scopus,2-s2.0-84944707974
"Sharma, A., Mathur, S.","57192423909; 8156131900","Performance analysis of adaptive array signal processing algorithms",2016,"IETE Technical Review (Institution of Electronics and Telecommunication Engineers, India)",33,"5",,472,491,,20,10.1080/02564602.2015.1088411,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006333226&partnerID=40&md5=9e2f8f0853711c039fa9bbce9de63f2e",Article,Final,,Scopus,2-s2.0-85006333226
"Khan, A., Mandal, S., Pal, R.K., Saha, G.","37665182000; 56567334500; 7201402133; 26436194500","Construction of Gene Regulatory Networks Using Recurrent Neural Networks and Swarm Intelligence",2016,"Scientifica",2016,"", 1060843,,,,20,10.1155/2016/1060843,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84981155670&partnerID=40&md5=a0fe72d5c22792e463520c2c8bc4fa96",Article,Final,Open Access,Scopus,2-s2.0-84981155670
"Bansal, A., Kumar, S., Bajpai, A., Tiwari, V.N., Nayak, M., Venkatesan, S., Narayanan, R.","56048025300; 57213855832; 56985520400; 45861782400; 55637190700; 56985463600; 57209786881","Remote health monitoring system for detecting cardiac disorders",2015,"IET Systems Biology",9,"6",,309,314,,20,10.1049/iet-syb.2015.0012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948736796&partnerID=40&md5=f3f7cbedf6fbce284e7ad2ed1a25f553",Article,Final,,Scopus,2-s2.0-84948736796
"Dey, B., Kundu, M.K.","55885024100; 56210396300","Efficient Foreground Extraction from HEVC Compressed Video for Application to Real-Time Analysis of Surveillance 'Big' Data",2015,"IEEE Transactions on Image Processing",24,"11", 7123642,3574,3585,,20,10.1109/TIP.2015.2445631,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937807617&partnerID=40&md5=45328fb14d51de6b481ae94030b5b5dc",Article,Final,,Scopus,2-s2.0-84937807617
"Sikdar, U.K., Ekbal, A., Saha, S., Uryupina, O., Poesio, M.","36810484000; 23093674100; 17435835500; 49862369900; 6602269911","Differential evolution-based feature selection technique for anaphora resolution",2015,"Soft Computing",19,"8",,2149,2161,,20,10.1007/s00500-014-1397-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937519681&partnerID=40&md5=3f46961cc7f4aa4ecc6be62f8cac48c8",Article,Final,,Scopus,2-s2.0-84937519681
"Pattanayak, S., Dey, S., Chatterjee, S., Chowdhury, S.G., Datta, S.","55797702500; 56596091600; 7402749521; 7201666511; 7401497920","Computational intelligence based designing of microalloyed pipeline steel",2015,"Computational Materials Science",104,"",,60,68,,20,10.1016/j.commatsci.2015.03.029,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84927930156&partnerID=40&md5=c3b098426c8ebcf0193b7d192a17dedc",Article,Final,,Scopus,2-s2.0-84927930156
"Chaki, S., Routray, A., Mohanty, W.K.","56192149000; 55927861800; 9246089100","A novel preprocessing scheme to improve the prediction of sand fraction from seismic attributes using neural networks",2015,"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing",8,"4", 7067356,1808,1820,,20,10.1109/JSTARS.2015.2404808,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85027922240&partnerID=40&md5=3e21aaaa8682dfeb29fb8a47a6756f9f",Article,Final,,Scopus,2-s2.0-85027922240
"Khemchandani, R., Saigal, P.","8565258500; 24544890000","Color image classification and retrieval through ternary decision structure based multi-category TWSVM",2015,"Neurocomputing",165,"",,444,455,,20,10.1016/j.neucom.2015.03.074,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84929945447&partnerID=40&md5=6cd3e4f8a02b2de20ca432c6615d9b22",Article,Final,,Scopus,2-s2.0-84929945447
"Muduli, P.K., Das, S.K.","55789952800; 57218269147","Model uncertainty of SPT-based method for evaluation of seismic soil liquefaction potential using multi-gene genetic programming",2015,"Soils and Foundations",55,"2",,258,275,,20,10.1016/j.sandf.2015.02.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84927912220&partnerID=40&md5=8c7bc33a50a98e91ad3e385ffd681799",Article,Final,Open Access,Scopus,2-s2.0-84927912220
"Sreelaja, N.K., Vijayalakshmi Pai, G.A.","24825790700; 57189706315","Swarm intelligence based approach for sinkhole attack detection in wireless sensor networks",2014,"Applied Soft Computing Journal",19,"",,68,79,,20,10.1016/j.asoc.2014.01.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896846862&partnerID=40&md5=2e4e177ba47322c78fdcb360144559a5",Article,Final,,Scopus,2-s2.0-84896846862
"Jauhari, S., Rizvi, S.A.M.","56226316600; 55601665100","Mining gene expression data focusing cancer therapeutics: A digest",2014,"IEEE/ACM Transactions on Computational Biology and Bioinformatics",11,"3", 6774865,533,547,,20,10.1109/TCBB.2014.2312002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903148608&partnerID=40&md5=35b252721b899f4199d013ec5f1b88ab",Article,Final,,Scopus,2-s2.0-84903148608
"Singh, K.P., Gupta, S.","55450561900; 55495154700","In silico prediction of toxicity of non-congeneric industrial chemicals using ensemble learning based modeling approaches",2014,"Toxicology and Applied Pharmacology",275,"3",,198,212,,20,10.1016/j.taap.2014.01.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896725462&partnerID=40&md5=7d5847e49f7e6572924dd1778ebc6eb6",Article,Final,,Scopus,2-s2.0-84896725462
"Malik, H., Mishra, S., Mittal, A.P.","50161905600; 56606361700; 9335616100","Selection of most relevant input parameters using waikato environment for knowledge analysis for gene expression programming based power transformer fault diagnosis",2014,"Electric Power Components and Systems",42,"16",,1849,1861,,20,10.1080/15325008.2014.956952,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84910640653&partnerID=40&md5=0123bc813d6fa8e24c08e3fcdc3685ba",Article,Final,,Scopus,2-s2.0-84910640653
"Agarwal, S.","55452891800","Surrogate regret bounds for bipartite ranking via strongly proper losses",2014,"Journal of Machine Learning Research",15,"",,1653,1674,,20,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902769058&partnerID=40&md5=005b4914ba6b54259fb885384ea9594d",Article,Final,,Scopus,2-s2.0-84902769058
"Chattopadhyay, P.B., Rangarajan, R.","55661673100; 8503815800","Application of ANN in sketching spatial nonlinearity of unconfined aquifer in agricultural basin",2014,"Agricultural Water Management",133,"",,81,91,,20,10.1016/j.agwat.2013.11.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84889689361&partnerID=40&md5=20a20fe1de1f3793f4251d98c135030d",Article,Final,,Scopus,2-s2.0-84889689361
"Sundar, S., Singh, A.","56243911300; 35254330000","New heuristic approaches for the dominating tree problem",2013,"Applied Soft Computing Journal",13,"12",,4695,4703,,20,10.1016/j.asoc.2013.07.014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886715680&partnerID=40&md5=053c932bf677ce169bbc2aa90173d3d9",Article,Final,,Scopus,2-s2.0-84886715680
"Bhardwaj, S., Srivastava, S., Hanmandlu, M., Gupta, J.R.P.","36760542700; 55088335600; 7003563537; 35233663100","GFM-based methods for speaker identification",2013,"IEEE Transactions on Cybernetics",43,"3",,1047,1058,,20,10.1109/TSMCB.2012.2223461,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890439886&partnerID=40&md5=df909536e692a9f913d3e85577c60a30",Article,Final,,Scopus,2-s2.0-84890439886
"Varia, H.R., Gundaliya, P.J., Dhingra, S.L.","7801454265; 6504106673; 56186332400","Application of genetic algorithms for joint optimization of signal setting parameters and dynamic traffic assignment for the real network data",2013,"Research in Transportation Economics",38,"1",,35,44,,20,10.1016/j.retrec.2012.05.014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84868546030&partnerID=40&md5=d0e7820a7c9ac4060a09479272b512ac",Article,Final,,Scopus,2-s2.0-84868546030
