Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"van Gent, P., Melman, T., Farah, H., van Nes, N., van Arem, B.","57201723276; 57191995513; 23567687800; 55957170500; 6602784888","Multi-Level Driver Workload Prediction using Machine Learning and Off-the-Shelf Sensors",2018,"Transportation Research Record",2672,"37",,141,152,,10,10.1177/0361198118790372,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85052592254&partnerID=40&md5=f1648ef5cec20d7acd175c2eb47bf80f",Article,Final,Open Access,Scopus,2-s2.0-85052592254
"Bakula, D., Aliper, A.M., Mamoshina, P., Petr, M.A., Teklu, A., Baur, J.A., Campisi, J., Ewald, C.Y., Georgievskaya, A., Gladyshev, V.N., Kovalchuk, O., Lamming, D.W., Luijsterburg, M.S., Martín-Montalvo, A., Maudsley, S., Mkrtchyan, G.V., Moskalev, A., Jay Olshansky, S., Ozerov, I.V., Pickett, A., Ristow, M., Zhavoronkov, A., Scheibye-Knudsen, M.","36603927900; 54889030500; 56893719500; 57204956445; 57204954899; 14038740300; 7006561197; 36142734100; 57204955063; 7004407393; 7003878362; 6507969757; 8974209000; 25635883500; 6701717479; 55319445400; 7003730453; 57204955111; 36462835900; 57204949231; 7004570122; 39862415800; 25633162000","Aging and drug discovery",2018,"Aging",10,"11",,3079,3088,,10,10.18632/aging.101646,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85058128265&partnerID=40&md5=31560f7537b4a023d0edddbdec7a2349",Article,Final,,Scopus,2-s2.0-85058128265
"Potapov, A.","7201761961","Technological singularity: What do we really know?",2018,"Information (Switzerland)",9,"4", 82,,,,10,10.3390/info9040082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85045105335&partnerID=40&md5=bff3afef66b832e91487342a4c922a0a",Article,Final,Open Access,Scopus,2-s2.0-85045105335
"Evers, J.C.","56581372300","Current issues in qualitative data analysis software (QDAS): A user and developer perspective",2018,"Qualitative Report",23,"13", 5,61,73,,10,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85059229884&partnerID=40&md5=24f505206d03d052fecd3d491040524a",Article,Final,,Scopus,2-s2.0-85059229884
"Tahmassebi, A., Gandomi, A.H., Schulte, M.H.J., Goudriaan, A.E., Foo, S.Y., Meyer-Baese, A.","57195074865; 26421192100; 56385151400; 8754245500; 7102988300; 57195581637","Optimized Naive-Bayes and Decision Tree Approaches for fMRI Smoking Cessation Classification",2018,"Complexity",2018,"", 2740817,,,,10,10.1155/2018/2740817,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85048102034&partnerID=40&md5=ffa74e6a8b442cd5f9ca7e59f6d23565",Article,Final,Open Access,Scopus,2-s2.0-85048102034
"Yousef, M., Nigatu, D., Levy, D., Allmer, J., Henkel, W.","14029389000; 56196563900; 57214399026; 24821311300; 56221436000","Categorization of species based on their microRNAs employing sequence motifs, information-theoretic sequence feature extraction, and k-mers",2017,"Eurasip Journal on Advances in Signal Processing",2017,"1", 70,,,,10,10.1186/s13634-017-0506-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85032857843&partnerID=40&md5=5e4360e08f2d9441ddbf9ba272b5e10b",Article,Final,Open Access,Scopus,2-s2.0-85032857843
"Silla, A., Leden, L., Rämä, P., Scholliers, J., Van Noort, M., Bell, D.","36769321600; 6603235773; 7004461899; 6602597088; 36697430800; 56324405400","Can cyclist safety be improved with intelligent transport systems?",2017,"Accident Analysis and Prevention",105,"",,134,145,,10,10.1016/j.aap.2016.05.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84966839435&partnerID=40&md5=db9b3a45bddaf7a0c38c7e298deca25e",Article,Final,,Scopus,2-s2.0-84966839435
"Verheij, B.","6602409964","Formalizing value-guided argumentation for ethical systems design",2016,"Artificial Intelligence and Law",24,"4",,387,407,,10,10.1007/s10506-016-9189-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84994460758&partnerID=40&md5=86c9ab4d5ff5f756520be8455c73e5b5",Article,Final,Open Access,Scopus,2-s2.0-84994460758
"Paricharak, S., Ijzerman, A.P., Jenkins, J.L., Bender, A., Nigsch, F.","56023751000; 35478030800; 7402867712; 8779307500; 23498544900","Data-Driven Derivation of an ""informer Compound Set"" for Improved Selection of Active Compounds in High-Throughput Screening",2016,"Journal of Chemical Information and Modeling",56,"9",,1622,1630,,10,10.1021/acs.jcim.6b00244,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84988904835&partnerID=40&md5=da4f2867b16fe8a135775c0c045d07b8",Article,Final,,Scopus,2-s2.0-84988904835
"Cubukcuoglu, C., Chatzikonstantinou, I., Tasgetiren, M.F., Sariyildiz, I.S., Pan, Q.-K.","57190424919; 56780236100; 6505799356; 6602389006; 15074237600","A multi-objective harmony search algorithm for sustainable design of floating settlements",2016,"Algorithms",9,"3", 51,,,,10,10.3390/a9030051,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979944464&partnerID=40&md5=997eac86bcd3deffa965eb44b2f0bed5",Article,Final,Open Access,Scopus,2-s2.0-84979944464
"Mayo, M., van Knippenberg, D., Guillén, L., Firfiray, S.","7202350619; 6701511250; 55101134000; 36645933900","Team Diversity and Categorization Salience: Capturing Diversity-Blind, Intergroup-Biased, and Multicultural Perceptions",2016,"Organizational Research Methods",19,"3",,433,474,,10,10.1177/1094428116639130,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84974627088&partnerID=40&md5=0b4b7274f22591f6b410c7f0ab02b97f",Article,Final,,Scopus,2-s2.0-84974627088
"Kühlwein, D., Urban, J.","36189766800; 8335498300","MaLeS: A Framework for Automatic Tuning of Automated Theorem Provers",2015,"Journal of Automated Reasoning",55,"2",,91,116,,10,10.1007/s10817-015-9329-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84938749914&partnerID=40&md5=400fcfe817f55b1f6e245d410af66d86",Article,Final,Open Access,Scopus,2-s2.0-84938749914
"Veerbeek, W., Pathirana, A., Ashley, R., Zevenbergen, C.","26023935700; 24436549800; 7102083224; 24448826900","Enhancing the calibration of an urban growth model using a memetic algorithm",2015,"Computers, Environment and Urban Systems",50,"",,53,65,,10,10.1016/j.compenvurbsys.2014.11.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84918578987&partnerID=40&md5=7d79a25a400265ee0baaa9101dda2c24",Article,Final,,Scopus,2-s2.0-84918578987
"Hulsman, M., Dimitrakopoulos, C., De Ridder, J.","32367703100; 36975263700; 55897924900","Scale-space measures for graph topology link protein network architecture to function",2014,"Bioinformatics",30,"12",,I237,I245,,10,10.1093/bioinformatics/btu283,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902460665&partnerID=40&md5=6819735314886f3f93586bd34735db58",Article,Final,Open Access,Scopus,2-s2.0-84902460665
"Apt, K.R., Rahn, M., Schäfer, G., Simon, S.","7004761691; 56017717500; 7102067405; 35113903900","Coordination Games on Graphs",2014,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",8877,"",,441,446,,10,10.1007/978-3-319-13129-0_37,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84914105024&partnerID=40&md5=3c869c14d0d24494736f7910393efddb",Article,Final,,Scopus,2-s2.0-84914105024
"Stobbe, M.D., Jansen, G.A., Moerland, P.D., van Kampen, A.H.C.","54397729200; 7201710510; 15065640700; 7003277956","Knowledge representation in metabolic pathway databases",2014,"Briefings in Bioinformatics",15,"3", bbs060,455,470,,10,10.1093/bib/bbs060,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84900791130&partnerID=40&md5=23d959bbf6ef1c487e702be7a4677f93",Article,Final,Open Access,Scopus,2-s2.0-84900791130
"Broeksema, B., Baudel, T., Telea, A.G., Crisafulli, P.","54405503400; 12239980100; 24073902000; 57221448943","Decision exploration lab: A visual analytics solution for decision management",2013,"IEEE Transactions on Visualization and Computer Graphics",19,"12", 6634184,1972,1981,,10,10.1109/TVCG.2013.146,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886676354&partnerID=40&md5=efcac63ecfdfe73854da37a6aa36321c",Article,Final,,Scopus,2-s2.0-84886676354
"Iqbal, A., Van Der Heijden, H., Guid, M., Makhmali, A.","14012935800; 7006701010; 14121297500; 55364013200","Evaluating the aesthetics of endgame studies: A computational model of human aesthetic perception",2012,"IEEE Transactions on Computational Intelligence and AI in Games",4,"3", 6177652,178,191,,10,10.1109/TCIAIG.2012.2192933,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84866502346&partnerID=40&md5=f54b6e8c9595ddd5d67f0e89dfb8f8fb",Article,Final,,Scopus,2-s2.0-84866502346
"Cegarra, J., van Wezel, W.","15130657500; 6507155990","Revisiting Decision Support Systems for Cognitive Readiness: A Contribution to Unstructured and Complex Scheduling Situations",2012,"Journal of Cognitive Engineering and Decision Making",6,"3",,299,324,,10,10.1177/1555343412448385,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84874305152&partnerID=40&md5=ba91f7b7d47820c143592d32ccbf7cee",Article,Final,,Scopus,2-s2.0-84874305152
"Lu, A.T.-H., Bakker, S., Janson, E., Cichon, S., Cantor, R.M., Ophoff, R.A.","57201815586; 8772568300; 35110491900; 56979466600; 35375307600; 7004321340","Prediction of serotonin transporter promoter polymorphism genotypes from single nucleotide polymorphism arrays using machine learning methods",2012,"Psychiatric Genetics",22,"4",,182,188,,10,10.1097/YPG.0b013e328353ae23,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84863455522&partnerID=40&md5=966120aab8650d0e5528ebe5d230359b",Article,Final,,Scopus,2-s2.0-84863455522
"Eckartz, S., Katsma, C., Daneva, M.","35248283000; 21934394800; 9039314500","Exploring the business case development process in inter-organizational enterprise system implementations",2012,"Information Resources Management Journal",25,"2",,85,102,,10,10.4018/irmj.2012040106,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84868128554&partnerID=40&md5=d7406b51c40367e72343e3b818599861",Article,Final,,Scopus,2-s2.0-84868128554
"Behrens, T., Dastani, M., Dix, J., Hübner, J., Köster, M., Novák, P., Schlesinger, F.","23569216700; 6603932250; 7005667469; 8703959000; 35229901000; 57193802229; 36919356300","The multi-agent programming contest",2012,"AI Magazine",33,"4",,111,113,,10,10.1609/aimag.v33i4.2439,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876168238&partnerID=40&md5=77cb12cd5757e729882a761f01b87b95",Article,Final,Open Access,Scopus,2-s2.0-84876168238
"Van Den Hurk, J., Gentile, F., Jansma, B.M.","45961672800; 15065259300; 6506330017","What's behind a face: Person context coding in fusiform face area as revealed by multivoxel pattern analysis",2011,"Cerebral Cortex",21,"12",,2893,2899,,10,10.1093/cercor/bhr093,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81055124765&partnerID=40&md5=083a9ed6cceb0ab9b99427966034eef2",Article,Final,Open Access,Scopus,2-s2.0-81055124765
"Minin, A., Velikova, M., Lang, B., Daniels, H.","23474362700; 22635919300; 15746760500; 7006299825","Comparison of universal approximators incorporating partial monotonicity by structure",2010,"Neural Networks",23,"4",,471,475,,10,10.1016/j.neunet.2009.09.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77950297986&partnerID=40&md5=e9bbd38573b5acb755fa08cdb379a26a",Article,Final,,Scopus,2-s2.0-77950297986
"Buşoniu, L., De Schutter, B., Babuška, R.","15768968300; 55086952900; 24723543100","Approximate dynamic programming and reinforcement learning",2010,"Studies in Computational Intelligence",281,"",,3,44,,10,10.1007/978-3-642-11688-9_1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77950350393&partnerID=40&md5=53f3c071174bb9615a7bbfc05d5121f4",Article,Final,,Scopus,2-s2.0-77950350393
"Recatalá Boix, L., Zinck, J.A.","24067381000; 56213971700","Land-use planning in the Chaco plain (Burruyacú, Argentina): Part 2: Generating a consensus plan to mitigate land-use conflicts and minimize land degradation",2008,"Environmental Management",42,"2",,200,209,,10,10.1007/s00267-008-9114-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-49849088196&partnerID=40&md5=0138a084a31e5e61bbf4152e1ffc2ec9",Article,Final,,Scopus,2-s2.0-49849088196
"Fonteijn, H.M.J., Verstraten, F.A.J., Norris, D.G.","22950834300; 7003978929; 7201567247","Probabilistic inference on Q-ball imaging data",2007,"IEEE Transactions on Medical Imaging",26,"11",,1515,1524,,10,10.1109/TMI.2007.907297,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35648986677&partnerID=40&md5=c5e74ad05267e1690c288990b1ea8f70",Article,Final,,Scopus,2-s2.0-35648986677
"Hughes, J., Kroes, P., Zwart, S.","55449755900; 8307962400; 36787269800","A semantics for means-end relations",2007,"Synthese",158,"2",,207,231,,10,10.1007/s11229-006-9036-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547736925&partnerID=40&md5=3e113663fe40bb3fb979a8f99a77032b",Article,Final,,Scopus,2-s2.0-34547736925
"de Roos, A.D.G.","7102835345","The origin of the eukaryotic cell based on conservation of existing interfaces",2006,"Artificial Life",12,"4",,513,523,,10,10.1162/artl.2006.12.4.513,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748483492&partnerID=40&md5=458e372a52f201945be8cfe2619c463d",Article,Final,,Scopus,2-s2.0-33748483492
"Luengo Hendriks, C.L., van Vliet, L.J.","9436267400; 7005953292","Using line segments as structuring elements for sampling-invariant measurements",2005,"IEEE Transactions on Pattern Analysis and Machine Intelligence",27,"11",,1826,1831,,10,10.1109/TPAMI.2005.228,"https://www.scopus.com/inward/record.url?eid=2-s2.0-28044455885&partnerID=40&md5=946a41504bceee732d76b0ba12a3b7fc",Article,Final,,Scopus,2-s2.0-28044455885
"Lobbrecht, A.H., Dibike, Y.B., Solomatine, D.P.","6603429577; 8567056700; 6601958160","Neural networks and fuzzy systems in model based control of the overwaard polder",2005,"Journal of Water Resources Planning and Management",131,"2",,135,145,,10,10.1061/(ASCE)0733-9496(2005)131:2(135),"https://www.scopus.com/inward/record.url?eid=2-s2.0-14644424001&partnerID=40&md5=c5016c48b1ae94cb51f8202e2e861611",Article,Final,,Scopus,2-s2.0-14644424001
"Velleman, E., Van Toi, R., Huiberts, S., Verwey, H.","23399123600; 22434468600; 22334084100; 22434252100","3D shooting games, multimodal games, sound games and more working examples of the future of games for the blind",2004,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",3118,"",,257,263,,10,10.1007/978-3-540-27817-7_39,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748572187&partnerID=40&md5=44fdde9c2627b3865f445966fddb2935",Article,Final,,Scopus,2-s2.0-33748572187
"Hermanns, H., Joubert, C.","22334130400; 23397108200","A set of performance and dependability analysis components for CADP",2003,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",2619,"",,425,430,,10,10.1007/3-540-36577-x_30,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35248841000&partnerID=40&md5=b9c22298502ad4e988d3238b6e045e49",Article,Final,Open Access,Scopus,2-s2.0-35248841000
"Eysink, T.H.S., Dijkstra, S., Kuper, J.","6507151411; 7005176898; 6701737638","Cognitive processes in solving variants of computer-based problems used in logic teaching",2001,"Computers in Human Behavior",17,"1",,1,19,,10,10.1016/S0747-5632(00)00038-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035148079&partnerID=40&md5=f020bda26b738b09b0b57b35b389d6ea",Article,Final,,Scopus,2-s2.0-0035148079
"Leisink, M.A.R., Kappen, H.J.","6507803736; 6603716061","Learning in higher order Boltzmann machines using linear response",2000,"Neural Networks",13,"3",,329,335,,10,10.1016/S0893-6080(00)00011-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034101878&partnerID=40&md5=0c18a3e4c160637a317f14b2ea180abc",Article,Final,,Scopus,2-s2.0-0034101878
"Aldrich, C., Reuter, M.A.","7103255150; 24559266600","Monitoring of metallurgical reactors by the use of topographic mapping of process data",1999,"Minerals Engineering",12,"11",,1301,1312,,10,10.1016/S0892-6875(99)00118-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032596236&partnerID=40&md5=54bb7062f18021a4c5bfcd5e5ae7076f",Article,Final,,Scopus,2-s2.0-0032596236
"Pompe, P.P.M., Feelders, A.J.","8954660100; 6602454487","Using machine learning, neural networks, and statistics to predict corporate bankruptcy",1997,"Computer-Aided Civil and Infrastructure Engineering",12,"4",,267,276,,10,10.1111/0885-9507.00062,"https://www.scopus.com/inward/record.url?eid=2-s2.0-19944422811&partnerID=40&md5=0ef2a27139e523b31303e5b0c3ccfeb9",Article,Final,,Scopus,2-s2.0-19944422811
"De Jong, E.D., Keuken, H., Van Der Pol, E., Den Dekker, E., Kerckhoffs, E.J.H.","7103304874; 6506682970; 6506570468; 6603164459; 6603806010","Exergy analysis of industrial processes using AI techniques",1996,"Computers and Chemical Engineering",20,"SUPPL.2",,S1631,S1636,,10,10.1016/0098-1354(96)00277-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029719992&partnerID=40&md5=a775403b4a2a9bf86b53dc0e264c7c59",Article,Final,,Scopus,2-s2.0-0029719992
"Bossi, A., Etalle, S.","56253612600; 6603762835","Transforming Acyclic Programs",1994,"ACM Transactions on Programming Languages and Systems (TOPLAS)",16,"4",,1081,1096,,10,10.1145/183432.183434,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028462119&partnerID=40&md5=75190a0037462b60a2a0d6e02d270b4e",Article,Final,,Scopus,2-s2.0-0028462119
"Hogeveen, H., Varner, M.A., Brée, D.S., Dill, D.E., Noordhuizen-Staseen, E.N., Brand, A.","26643154200; 7005926276; 36819879300; 7005543284; 57195092998; 16155329000","Knowledge Representation Methods for Dairy Decision Support Systems",1994,"Journal of Dairy Science",77,"12",,3704,3715,,10,10.3168/jds.S0022-0302(94)77315-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-21844486808&partnerID=40&md5=7b076b9986fcc37bb18d1b6c675fc6fd",Article,Final,Open Access,Scopus,2-s2.0-21844486808
"Tam, M.M.C., Chung, W.W.C., Yung, K.L., David, A.K., Saxena, K.B.C.","7102267594; 7401983286; 7006849197; 7402606727; 35070255400","Managing organizational DSS development in small manufacturing enterprise",1994,"Information and Management",26,"1",,33,47,,10,10.1016/0378-7206(94)90005-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028337905&partnerID=40&md5=f219c86a43bb358a870a3038de1052d5",Article,Final,,Scopus,2-s2.0-0028337905
"Lucas, P.","7202397686","The representation of medical reasoning models in resolution-based theorem provers",1993,"Artificial Intelligence In Medicine",5,"5",,395,414,,10,10.1016/0933-3657(93)90033-Y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027686552&partnerID=40&md5=e79b4aa9fe05b2193105fcddc649cfe1",Article,Final,,Scopus,2-s2.0-0027686552
"Grant, T.J.","24294209500","A review of Multi-Agent Systems techniques, with application to Columbus User Support Organisation",1992,"Future Generation Computer Systems",7,"4",,413,437,,10,10.1016/0167-739X(92)90056-H,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0026868595&partnerID=40&md5=188afa998c88d9f204950f7b7d10f29c",Article,Final,,Scopus,2-s2.0-0026868595
"Leydesdorff, L.","7003954276","Relations among science indicators or more generally among anything one might wish to count about texts - II. The dynamics of science",1990,"Scientometrics",19,"3-4",,271,296,,10,10.1007/BF02095352,"https://www.scopus.com/inward/record.url?eid=2-s2.0-5544281264&partnerID=40&md5=68841632d5230baad85a2871b96a9dc5",Article,Final,,Scopus,2-s2.0-5544281264
"Berndsen, R., Daniels, H.","24368026700; 7006299825","Qualitative dynamics and causality in a Keynesian model",1990,"Journal of Economic Dynamics and Control",14,"2",,435,450,,10,10.1016/0165-1889(90)90028-F,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38249019684&partnerID=40&md5=e69d18d2589ea22c254316475c0b21c4",Article,Final,,Scopus,2-s2.0-38249019684
"van de Riet, R.P.","7004354500","MOKUM: An object-oriented active knowledge base system",1989,"Data and Knowledge Engineering",4,"1",,21,42,,10,10.1016/0169-023X(89)90003-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024701276&partnerID=40&md5=836f9c8b0987e5d90def30fb249a9c86",Article,Final,,Scopus,2-s2.0-0024701276
"Lessmann, N., Sánchez, C.I., Beenen, L., Boulogne, L.H., Brink, M., Calli, E., Charbonnier, J.-P., Dofferhoff, T., van Everdingen, W.M., Gerke, P.K., Geurts, B., Gietema, H.A., Groeneveld, M., van Harten, L., Hendrix, N., Hendrix, W., Huisman, H.J., Išgum, I., Jacobs, C., Kluge, R., Kok, M., Krdzalic, J., Lassen-Schmidt, B., van Leeuwen, K., Meakin, J., Overkamp, M., van Rees Vellinga, T., van Rikxoort, E.M., Samperna, R., Schaefer-Prokop, C., Schalekamp, S., Scholten, E.T., Sital, C., Stöger, J.L., Teuwen, J., Venkadesh, K.V., de Vente, C., Vermaat, M., Xie, W., de Wilde, B., Prokop, M., van Ginneken, B.","56088955100; 57221388045; 35794855700; 57196063154; 23093208200; 57209585944; 57212030447; 15764493700; 57196216089; 57189294835; 57062248800; 14064819500; 57221388124; 57188703501; 57221387345; 57221387730; 57221387729; 6507874503; 36145083400; 57221387772; 57221386950; 57211515330; 57190673582; 57210822237; 57221387255; 57221388030; 56427877600; 8883682100; 57221387750; 7003899608; 55751872900; 14628008900; 57219765290; 57221387660; 56304766400; 57221145666; 57208177194; 8452679500; 57221387778; 57221387354; 55523334800; 55759608800","Automated assessment of COVID-19 reporting and data system and chest CT severity scores in patients suspected of having COVID-19 using artificial intelligence",2021,"Radiology",298,"1",,E18,E28,,9,10.1148/RADIOL.2020202439,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85099008049&partnerID=40&md5=8d968d620e8d65b85bbf64876bf967d1",Article,Final,Open Access,Scopus,2-s2.0-85099008049
"Li, Z., Zhong, Z., Li, Y., Zhang, T., Gao, L., Jin, D., Sun, Y., Ye, X., Yu, L., Hu, Z., Xiao, J., Huang, L., Tang, Y.","55798697700; 57220930380; 57218425087; 57221156245; 57211491992; 55823374900; 57202294123; 56904382900; 57221079436; 57218165433; 57220977428; 57218171541; 57203462014","From community-acquired pneumonia to COVID-19: a deep learning–based method for quantitative analysis of COVID-19 on thick-section CT scans",2020,"European Radiology",30,"12",,6828,6837,,9,10.1007/s00330-020-07042-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85088100911&partnerID=40&md5=a50373e65cb1ed33ddfd631d1b0c6a91",Article,Final,Open Access,Scopus,2-s2.0-85088100911
"Liakos, K.G., Georgakilas, G.K., Moustakidis, S., Sklavos, N., Plessas, F.C.","57200227849; 55249745400; 23969428400; 55957530500; 23089042600","Conventional and machine learning approaches as countermeasures against hardware trojan attacks",2020,"Microprocessors and Microsystems",79,"", 103295,,,,9,10.1016/j.micpro.2020.103295,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85092523182&partnerID=40&md5=b7bb9d5df50560805f67efbe17ebb376",Article,Final,,Scopus,2-s2.0-85092523182
"Teng, X., Ma, M., Yang, J., Blohm, S., Cai, Q., Tian, X.","57196478343; 57216178267; 57202152675; 57197754414; 36197979800; 36932831000","Constrained Structure of Ancient Chinese Poetry Facilitates Speech Content Grouping",2020,"Current Biology",30,"7",,1299,1305.e7,,9,10.1016/j.cub.2020.01.059,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85082737313&partnerID=40&md5=999d1f089bf3637decad7a0bc90be18b",Article,Final,Open Access,Scopus,2-s2.0-85082737313
"Garg, A., Wei, L., Goyal, A., Cui, X., Gao, L.","57220907363; 57211279611; 57213523664; 57209241519; 56406738100","Evaluation of batteries residual energy for battery pack recycling: Proposition of stack stress-coupled-AI approach",2019,"Journal of Energy Storage",26,"", 101001,,,,9,10.1016/j.est.2019.101001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073294393&partnerID=40&md5=aa24c23e7cdb3d14b6e87366d9b0449e",Article,Final,,Scopus,2-s2.0-85073294393
"Odone, A., Buttigieg, S., Ricciardi, W., Azzopardi-Muscat, N., Staines, A.","41862260400; 57212375059; 22836118300; 56185341300; 7005696402","Public health digitalization in Europe",2019,"European Journal of Public Health",29,"",,28,35,,9,10.1093/eurpub/ckz161,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85075113902&partnerID=40&md5=61c8fe9d597612b2990989d4f90d78f8",Article,Final,Open Access,Scopus,2-s2.0-85075113902
"Celemin, C., Ruiz-del-Solar, J., Kober, J.","55419559800; 6701437935; 22940629000","A fast hybrid reinforcement learning framework with human corrective feedback",2019,"Autonomous Robots",43,"5",,1173,1186,,9,10.1007/s10514-018-9786-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85051668828&partnerID=40&md5=457b0f486e7265a7e714b64296817569",Article,Final,,Scopus,2-s2.0-85051668828
"Huibers, C.J.A., Sallevelt, B.T.G.M., de Groot, D.A., Boer, M.J., van Campen, J.P.C.M., Davids, C.J., Hugtenburg, J.G., Vermeulen Windsant-Van den Tweel, A.M.A., van Hout, H.P.J., van Marum, R.J., Meulendijk, M.C.","54909690400; 57207760562; 56694253600; 57207775366; 10838994300; 57207773001; 6701909851; 55545250600; 6701900416; 6603800001; 36975978200","Conversion of STOPP/START version 2 into coded algorithms for software implementation: A multidisciplinary consensus procedure",2019,"International Journal of Medical Informatics",125,"",,110,117,,9,10.1016/j.ijmedinf.2018.12.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85062822187&partnerID=40&md5=0c35cd954c445dfa598ae88ecc16fb3f",Article,Final,,Scopus,2-s2.0-85062822187
"Van Diggelen, J., Neerincx, M., Peeters, M., Schraagen, J.M.","8833914200; 9133405200; 40661838600; 6505977678","Developing Effective and Resilient Human-Agent Teamwork Using Team Design Patterns",2019,"IEEE Intelligent Systems",34,"2", 8574951,15,24,,9,10.1109/MIS.2018.2886671,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85058642378&partnerID=40&md5=7600bc54e0bef64f1a63ff08d3771314",Article,Final,,Scopus,2-s2.0-85058642378
"Beeksma, M., Verberne, S., Van Den Bosch, A., Das, E., Hendrickx, I., Groenewoud, S.","57194711064; 23013405000; 7003450744; 24079494100; 23091086500; 56590077900","Predicting life expectancy with a long short-term memory recurrent neural network using electronic medical records",2019,"BMC Medical Informatics and Decision Making",19,"1", 36,,,,9,10.1186/s12911-019-0775-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85062351326&partnerID=40&md5=715728c241b38be3b029cf1c353f3a33",Article,Final,Open Access,Scopus,2-s2.0-85062351326
"Xiao, P., Toivonen, H., Gross, O., Cardoso, A., Correia, J., Machado, P., Martins, P., Oliveira, H.G., Sharma, R., Pinto, A.M., Díaz, A., Francisco, V., Gervás, P., Hervás, R., León, C., Forth, J., Purver, M., Wiggins, G.A., Miljković, D., Podpečan, V., Pollak, S., Kralj, J., Žnidaršič, M., Bohanec, M., Lavrač, N., Urbančič, T., Van Der Velde, F., Battersby, S.","57189900364; 36133866700; 55515346400; 57204639511; 57188730527; 7006379508; 56734139600; 56313358600; 57209556705; 13907495300; 8879905500; 15042045900; 8515729400; 8515729300; 56362903600; 36612811900; 12446164000; 14032393700; 55319307300; 35774527900; 55543643800; 56406272900; 14036686000; 57193396518; 7004388979; 6603759803; 6701628162; 57197855868","Conceptual representations for computational concept creation",2019,"ACM Computing Surveys",52,"1", 9,,,,9,10.1145/3186729,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85062415612&partnerID=40&md5=4799cf4028bca0c0792809992e028b34",Article,Final,Open Access,Scopus,2-s2.0-85062415612
