Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Cesa-Bianchi, N., Freund, Y., Haussler, D., Helmbold, D.P., Schapire, R.E., Warmuth, M.K.","7003771641; 7003517988; 7006637893; 7004111712; 7003469333; 7006569251","How to use expert advice",1997,"Journal of the ACM",44,"3",,427,485,,356,10.1145/258128.258179,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031140246&partnerID=40&md5=8377e1f7f1e011a3ff4b1a0d355978e9",Article,Final,,Scopus,2-s2.0-0031140246
"Yager, R.R.","35618760400","OWA aggregation over a continuous interval argument with applications to decision making",2004,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",34,"5",,1952,1963,,355,10.1109/TSMCB.2004.831154,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4844222318&partnerID=40&md5=ae955cfd754460a8be84b7201ae305c8",Article,Final,,Scopus,2-s2.0-4844222318
"Gómez-Bombarelli, R., Aguilera-Iparraguirre, J., Hirzel, T.D., Duvenaud, D., Maclaurin, D., Blood-Forsythe, M.A., Chae, H.S., Einzinger, M., Ha, D.-G., Wu, T., Markopoulos, G., Jeon, S., Kang, H., Miyazaki, H., Numata, M., Kim, S., Huang, W., Hong, S.I., Baldo, M., Adams, R.P., Aspuru-Guzik, A.","57200423629; 22333571500; 6507801198; 47762020000; 35117993000; 35193455700; 34874614100; 57190572920; 55387413200; 56166064200; 56299910900; 20734554600; 26638212600; 57205897140; 56192742700; 55718978300; 56126440000; 57190577892; 36665737400; 55366781900; 6507007526","Design of efficient molecular organic light-emitting diodes by a high-throughput virtual screening and experimental approach",2016,"Nature Materials",15,"10",,1120,1127,,352,10.1038/nmat4717,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84981173474&partnerID=40&md5=59e05de89caf776836172f8cbb73a038",Article,Final,,Scopus,2-s2.0-84981173474
"Heo, N., Varshney, P.K.","7006163282; 35571661500","Energy-efficient deployment of intelligent mobile sensor networks",2005,"IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans.",35,"1",,78,92,,352,10.1109/TSMCA.2004.838486,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11844258234&partnerID=40&md5=fa44630c94976c1c1435fdef64df0fb3",Article,Final,,Scopus,2-s2.0-11844258234
"Xu, B., Xu, L.D., Cai, H., Xie, C., Hu, J., Bu, F.","7404588422; 13408889400; 8947292100; 37082482500; 56165693100; 7003591418","Ubiquitous data accessing method in iot-based information system for emergency medical services",2014,"IEEE Transactions on Industrial Informatics",10,"2", 6742577,1578,1586,,349,10.1109/TII.2014.2306382,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84900834753&partnerID=40&md5=59479517b036e64923c41c2a1ae8d40b",Article,Final,,Scopus,2-s2.0-84900834753
"Park, J.H., Kim, Y.S., Eom, I.K., Lee, K.Y.","35410050000; 55664036900; 55663326300; 56926965000","Economic load dispatch for piecewise quadratic cost function using hopfield neural network",1993,"IEEE Transactions on Power Systems",8,"3",,1030,1038,,349,10.1109/59.260897,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027646289&partnerID=40&md5=5bae67fd04df343f0b530c89eff0a31a",Article,Final,,Scopus,2-s2.0-0027646289
"Cooke, N.J.","7102096954","Varieties of knowledge elicitation techniques",1994,"International Journal of Human - Computer Studies",41,"6",,801,849,,346,10.1006/ijhc.1994.1083,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028736412&partnerID=40&md5=e87b24e932d690df3f8040efa5e3ed0b",Article,Final,,Scopus,2-s2.0-0028736412
"Kearns, M., Valiant, L.","7005078406; 7003851786","Cryptographic Limitations on Learning Boolean Formulae and Finite Automata",1994,"Journal of the ACM (JACM)",41,"1",,67,95,,343,10.1145/174644.174647,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028324717&partnerID=40&md5=cccdf749ce95868dcd31fba47b4ea72b",Article,Final,,Scopus,2-s2.0-0028324717
"Xu, Q., Yu, H.Y., Mou, X.Q., Zhang, L., Hsieh, J., Wang, G.","36618342100; 20435223800; 7003389599; 55115873800; 7401435674; 7407148134","Low-dose X-ray CT reconstruction via dictionary learning",2012,"IEEE Transactions on Medical Imaging",31,"9", 6188527,1682,1697,,340,10.1109/TMI.2012.2195669,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84867561335&partnerID=40&md5=c0b89e5fbbefdc007f78735ef9c09488",Article,Final,,Scopus,2-s2.0-84867561335
"Chen, M., Hao, Y., Hwang, K., Wang, L., Wang, L.","25821032200; 56699230500; 56699307700; 8866990500; 57190611094","Disease Prediction by Machine Learning over Big Data from Healthcare Communities",2017,"IEEE Access",5,"", 7912315,8869,8879,,337,10.1109/ACCESS.2017.2694446,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85023602966&partnerID=40&md5=23ab7268403b2e040f3c28589a850c52",Article,Final,Open Access,Scopus,2-s2.0-85023602966
"Trzasko, J., Manduca, A.","15043246200; 56254310000","Highly undersampled magnetic resonance image reconstruction via homotopic l<inf>0</inf>-minimization",2009,"IEEE Transactions on Medical Imaging",28,"1", 4556634,106,121,,334,10.1109/TMI.2008.927346,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58049195322&partnerID=40&md5=ba472f0c7ff8f2fcdf3430192ae53def",Article,Final,,Scopus,2-s2.0-58049195322
"Zeng, D., Sycara, K.","7102694556; 7006431929","Bayesian learning in negotiation",1998,"International Journal of Human Computer Studies",48,"1",,125,141,,333,10.1006/ijhc.1997.0164,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031679752&partnerID=40&md5=c49735ac6f120d5fb987e23f6188f4d6",Article,Final,,Scopus,2-s2.0-0031679752
"Bucciarelli, L.L.","7003344491","An ethnographic perspective on engineering design",1988,"Design Studies",9,"3",,159,168,,333,10.1016/0142-694X(88)90045-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024038020&partnerID=40&md5=7fbf08f0efab7e3fb5e3d56dd99c47f7",Article,Final,,Scopus,2-s2.0-0024038020
"Xu, Z., Yager, R.R.","55502698400; 35618760400","Intuitionistic fuzzy bonferroni means",2011,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",41,"2", 5585790,568,578,,332,10.1109/TSMCB.2010.2072918,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952842717&partnerID=40&md5=7e3e6f85e8dab6646262152195ab0653",Article,Final,,Scopus,2-s2.0-79952842717
"Alur, R., Henzinger, T.A.","7006612991; 7004449411","A Really Temporal Logic",1994,"Journal of the ACM (JACM)",41,"1",,181,203,,330,10.1145/174644.174651,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028202370&partnerID=40&md5=4774697ffa88a3c7deadde21a6c067c7",Article,Final,,Scopus,2-s2.0-0028202370
"Zhu, J.Z.","24081912900","Optimal reconfiguration of electrical distribution network using the refined genetic algorithm",2002,"Electric Power Systems Research",62,"1",,37,42,,326,10.1016/S0378-7796(02)00041-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0037188612&partnerID=40&md5=62de59c537633dcc0fbfbc2597e6ea4b",Article,Final,,Scopus,2-s2.0-0037188612
"Wang, C., Shahidehpour, S.M.","7501627948; 6603715241","Effects of ramp-rate limits on unit commitment and economic dispatch",1993,"IEEE Transactions on Power Systems",8,"3",,1341,1350,,323,10.1109/59.260859,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027647348&partnerID=40&md5=981dde61f5bda8ece71ae63bdaed86db",Article,Final,,Scopus,2-s2.0-0027647348
"Sameni, R., Shamsollahi, M.B., Jutten, C., Clifford, G.D.","56034849500; 6602241363; 55138338400; 7004468844","A nonlinear Bayesian filtering framework for ECG denoising",2007,"IEEE Transactions on Biomedical Engineering",54,"12",,2172,2185,,322,10.1109/TBME.2007.897817,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36348946459&partnerID=40&md5=9deadfc376d2300d6db9d4ab91d5df9e",Article,Final,,Scopus,2-s2.0-36348946459
"Hou, C., Nie, F., Li, X., Yi, D., Wu, Y.","26024156500; 14008099400; 55936260100; 7101808580; 55707400700","Joint embedding learning and sparse regression: A framework for unsupervised feature selection",2014,"IEEE Transactions on Cybernetics",44,"6", 6565365,793,804,,318,10.1109/TCYB.2013.2272642,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901250680&partnerID=40&md5=e9ede91b55745ba58848ec960c237ac6",Article,Final,,Scopus,2-s2.0-84901250680
"Tao, W., Jin, H., Zhang, Y.","8931232700; 56434989100; 56848471800","Color image segmentation based on mean shift and normalized cuts",2007,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",37,"5",,1382,1389,,316,10.1109/TSMCB.2007.902249,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35148818642&partnerID=40&md5=3374d7c0bbed8abd170f5a4bf4988356",Article,Final,,Scopus,2-s2.0-35148818642
"Shenoy, P., Krauledat, M., Blankertz, B., Rao, R.P.N., Müller, K.-R.","10244894900; 12765804400; 6602925771; 7403068988; 15042362900","Towards adaptive classification for BCI",2006,"Journal of Neural Engineering",3,"1",,R13,R23,,316,10.1088/1741-2560/3/1/R02,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33644692705&partnerID=40&md5=ec8a7eee2fe7c739a4264d218ea6e217",Article,Final,,Scopus,2-s2.0-33644692705
"Zhang, Y., Ding, X., Liu, Y., Griffin, P.J.","7601331518; 57220974113; 57060478400; 7202004669","An artificial neural network approach to transformer fault diagnosis",1996,"IEEE Transactions on Power Delivery",11,"4",,1836,1841,,316,10.1109/61.544265,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030263661&partnerID=40&md5=caabb91c52d2f28dc7dc9d4d4b310792",Article,Final,,Scopus,2-s2.0-0030263661
"Sobajic, D.J., Pao, Y.-H.","7004621696; 7103391826","Artificial neural-net based dynamic security assessment for electric power systems",1989,"IEEE Transactions on Power Systems",4,"1",,220,228,,316,10.1109/59.32481,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024611597&partnerID=40&md5=fcbedd59936ad3c980db49d8fdf300e5",Article,Final,,Scopus,2-s2.0-0024611597
"Dasarathy, B.V.","7006664882","Sensor fusion potential exploitation-innovative architectures and illustrative applications",1997,"Proceedings of the IEEE",85,"1",,24,38,,312,10.1109/5.554206,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030830419&partnerID=40&md5=87487c25a2ce4882358ef7e8f788151d",Article,Final,,Scopus,2-s2.0-0030830419
"Yu, D., Deng, L., Jang, I., Kudumakis, P., Sandler, M., Kang, K.","35764924800; 36071490500; 8630627800; 6602490025; 7202740804; 7402222879","Deep learning and its applications to signal and information processing",2011,"IEEE Signal Processing Magazine",28,"1", 5670617,145,149+154,,310,10.1109/MSP.2010.939038,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85032782045&partnerID=40&md5=e5acb1de099630f81c5b382e28363a3f",Article,Final,,Scopus,2-s2.0-85032782045
"Corso, J.J., Sharon, E., Dube, S., El-Saden, S., Sinha, U., Yuille, A.","34976388300; 7003769085; 23974498500; 35508689700; 7103240805; 7006372632","Efficient multilevel brain tumor segmentation with integrated bayesian model classification",2008,"IEEE Transactions on Medical Imaging",27,"5", 4384610,629,640,,305,10.1109/TMI.2007.912817,"https://www.scopus.com/inward/record.url?eid=2-s2.0-43049179622&partnerID=40&md5=1f535142b9552e6b09d0211d6be54979",Article,Final,,Scopus,2-s2.0-43049179622
"Kuo, T.-C., Huang, S.H., Zhang, H.-C.","7401533845; 7405421410; 55938802100","Design for manufacture and design for 'X': Concepts, applications, and perspectives",2001,"Computers and Industrial Engineering",41,"3",,241,260,,303,10.1016/S0360-8352(01)00045-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035545584&partnerID=40&md5=db47cbaa4f1976b568509dd27e8713e0",Article,Final,,Scopus,2-s2.0-0035545584
"Rahhal, M.M.A., Bazi, Y., Alhichri, H., Alajlan, N., Melgani, F., Yager, R.R.","56587794100; 8213665300; 6506519446; 23134518500; 35613488300; 35618760400","Deep learning approach for active classification of electrocardiogram signals",2016,"Information Sciences",345,"",,340,354,,299,10.1016/j.ins.2016.01.082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959421866&partnerID=40&md5=51af7c85872a23d11509166399f285e5",Article,Final,,Scopus,2-s2.0-84959421866
"Picard, R.W., Papert, S., Bender, W., Blumberg, B., Breazeal, C., Cavallo, D., Machover, T., Resnick, M., Roy, D., Strohecker, C.","7005583409; 6603238713; 7102910201; 7101933939; 7003691791; 7003847942; 6505579602; 7201681944; 57213482014; 6602269227","Affective learning - a manifesto",2004,"BT Technology Journal",22,"4",,253,269,,297,10.1023/B:BTTJ.0000047603.37042.33,"https://www.scopus.com/inward/record.url?eid=2-s2.0-8644249082&partnerID=40&md5=4f53ba95d416a7651e3a3f5a86344997",Article,Final,,Scopus,2-s2.0-8644249082
"Bkassiny, M., Li, Y., Jayaweera, S.K.","34869123700; 48361617000; 6701665728","A survey on machine-learning techniques in cognitive radios",2013,"IEEE Communications Surveys and Tutorials",15,"3", 6336689,1136,1159,,295,10.1109/SURV.2012.100412.00017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84881317360&partnerID=40&md5=a072bab784de134b0500d2e529f6088c",Article,Final,,Scopus,2-s2.0-84881317360
"Sycara, K., Pannu, A., Williamson, M., Zeng, D., Decker, K.","7006431929; 6506180637; 57196676745; 7102694556; 7102752240","Distributed intelligent agents",1996,"IEEE Expert-Intelligent Systems and their Applications",11,"6",,36,46,,294,10.1109/64.546581,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030400382&partnerID=40&md5=f87e88f466403706261add35fb200d7c",Article,Final,,Scopus,2-s2.0-0030400382
"Roth, H.R., Lu, L., Liu, J., Yao, J., Seff, A., Cherry, K., Kim, L., Summers, R.M.","36622444300; 55474685200; 26642957600; 22837413500; 56190682500; 35878523200; 56516142600; 57200247340","Improving Computer-Aided Detection Using Convolutional Neural Networks and Random View Aggregation",2016,"IEEE Transactions on Medical Imaging",35,"5", 7279156,1170,1181,,293,10.1109/TMI.2015.2482920,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84969916782&partnerID=40&md5=c75299874412046830ff72abcc1f470b",Article,Final,,Scopus,2-s2.0-84969916782
"Labrou, Y., Finin, T., Peng, Y.","6603620767; 7003679538; 7403418911","Agent communication languages: The current landscape",1999,"IEEE Intelligent Systems &amp; Their Applications",14,"2",,45,52,,293,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033097713&partnerID=40&md5=20063aa857152c7732fb4daf81b25bfe",Article,Final,,Scopus,2-s2.0-0033097713
"Pitt, L., Valiant, L.G.","7005227007; 7003851786","Computational Limitations on Learning from Examples",1988,"Journal of the ACM (JACM)",35,"4",,965,984,,291,10.1145/48014.63140,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024092215&partnerID=40&md5=3a5a3bcc6cd6e51a6010e19bea25dd30",Article,Final,,Scopus,2-s2.0-0024092215
"Chvátal, V., Szemerédi, E.","6602506983; 6603941287","Many Hard Examples for Resolution",1988,"Journal of the ACM (JACM)",35,"4",,759,768,,287,10.1145/48014.48016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024090265&partnerID=40&md5=ee673e6ae25dc7e4d085690351ccf2f1",Article,Final,,Scopus,2-s2.0-0024090265
"Bernardo, D.D., Thompson, M.J., Gardner, T.S., Chobot, S.E., Eastwood, E.L., Wojtovich, A.P., Elliott, S.J., Schaus, S.E., Collins, J.J.","57191827009; 57214506836; 57213787351; 8689305700; 6701554042; 24172825900; 7401666504; 6601969617; 35478063700","Chemogenomic profiling on a genome-wide scale using reverse-engineered gene networks",2005,"Nature Biotechnology",23,"3",,377,383,,286,10.1038/nbt1075,"https://www.scopus.com/inward/record.url?eid=2-s2.0-21444452397&partnerID=40&md5=06fbb9e2f067d2f8074ea315e3af47be",Article,Final,,Scopus,2-s2.0-21444452397
"Hueckel, M.H.","57190040861","An Operator Which Locates Edges in Digitized Pictures",1971,"Journal of the ACM (JACM)",18,"1",,113,125,,285,10.1145/321623.321635,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0014975159&partnerID=40&md5=c52aead51097373f6f10303766b95e9f",Article,Final,,Scopus,2-s2.0-0014975159
"Ecabert, O., Peters, J., Schramm, H., Lorenz, C., Von Berg, J., Walker, M.J., Vembar, M., Olszewski, M.E., Subramanyan, K., Lavi, G., Weese, J.","13406324400; 13406048800; 7102218265; 55486269900; 6602911828; 14523962000; 14023439900; 7006006702; 6701321172; 56627426300; 7005746479","Automatic model-based segmentation of the heart in CT images",2008,"IEEE Transactions on Medical Imaging",27,"9", 4505365,1189,1202,,282,10.1109/TMI.2008.918330,"https://www.scopus.com/inward/record.url?eid=2-s2.0-43449083449&partnerID=40&md5=e99fe0b543981d9d5043923fd6d0aa89",Article,Final,,Scopus,2-s2.0-43449083449
"Murray, M.","57192787257","Future Directions in Control in an Information-Rich World",2003,"IEEE Control Systems",23,"2",,20,33,,281,10.1109/MCS.2003.1188769,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0037389568&partnerID=40&md5=f89da08149973b925319a8d5c8d518d5",Article,Final,,Scopus,2-s2.0-0037389568
"Fan, Y., Shen, D., Gur, R.C., Gur, R.E., Davatzikos, C.","55687203900; 7401738392; 7103065696; 7103065698; 7005310126","COMPARE: Classification of morphological patterns using adaptive regional elements",2007,"IEEE Transactions on Medical Imaging",26,"1",,93,105,,279,10.1109/TMI.2006.886812,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846264886&partnerID=40&md5=68d49914b5563125d25cfd9d3b5c4273",Article,Final,,Scopus,2-s2.0-33846264886
"Wuest, T., Weimer, D., Irgens, C., Thoben, K.-D.","57210671396; 55185130300; 6602694085; 6602869023","Machine learning in manufacturing: Advantages, challenges, and applications",2016,"Production and Manufacturing Research",4,"1",,23,45,,278,10.1080/21693277.2016.1192517,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84995968996&partnerID=40&md5=1ab5f93aba5ac40a6facec8405acd00a",Article,Final,Open Access,Scopus,2-s2.0-84995968996
"Karim, F., Majumdar, S., Darabi, H., Chen, S.","56236929500; 57199752916; 7003569437; 55264437900","LSTM Fully Convolutional Networks for Time Series Classification",2017,"IEEE Access",6,"",,1662,1669,,277,10.1109/ACCESS.2017.2779939,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85038349799&partnerID=40&md5=3d02c090ac5ae91ab61aafedb1430ad2",Article,Final,Open Access,Scopus,2-s2.0-85038349799
"Griffin, J.D., Durgin, G.D.","15020805000; 6603675014","Complete link budgets for backscatter-radio and RFID systems",2009,"IEEE Antennas and Propagation Magazine",51,"2",,11,25,,276,10.1109/MAP.2009.5162013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-68249133762&partnerID=40&md5=d3cc7a23d9221797ec0dbb3dd26e2a90",Article,Final,,Scopus,2-s2.0-68249133762
