Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Xu, N., Gao, X., Hong, B., Miao, X., Gao, S., Yang, F.","7202694786; 7403873062; 7202125896; 7102585306; 7403253382; 7403450201","BCI competition 2003 - Data set IIb: Enhancing P300 wave detection using ICA-based subspace projections for BCI applications",2004,"IEEE Transactions on Biomedical Engineering",51,"6",,1067,1072,,202,10.1109/TBME.2004.826699,"https://www.scopus.com/inward/record.url?eid=2-s2.0-2442681783&partnerID=40&md5=f68661f9ef8fee539dba68eb436928d6",Article,Final,,Scopus,2-s2.0-2442681783
"Wang, Y., Cai, Z., Guo, G., Zhou, Y.","56560340400; 7402905027; 7402768119; 7405367554","Multiobjective optimization and hybrid evolutionary algorithm to solve constrained optimization problems",2007,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",37,"3",,560,575,,200,10.1109/TSMCB.2006.886164,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249029916&partnerID=40&md5=70495dd69f0460d3f13095f7a42c4321",Article,Final,,Scopus,2-s2.0-34249029916
"Chen, Y., Shi, L., Feng, Q., Yang, J., Shu, H., Luo, L., Coatrieux, J.-L., Chen, W.","55486576300; 55819105300; 14826518100; 57091071100; 7203086899; 55618730600; 7005301307; 7409640550","Artifact suppressed dictionary learning for low-dose CT image processing",2014,"IEEE Transactions on Medical Imaging",33,"12", 6851914,2271,2292,,197,10.1109/TMI.2014.2336860,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84914151853&partnerID=40&md5=dc32efa394a7a38e332754d8e377cedc",Article,Final,,Scopus,2-s2.0-84914151853
"Nakhleh, M.K., Amal, H., Jeries, R., Broza, Y.Y., Aboud, M., Gharra, A., Ivgi, H., Khatib, S., Badarneh, S., Har-Shai, L., Glass-Marmor, L., Lejbkowicz, I., Miller, A., Badarny, S., Winer, R., Finberg, J., Cohen-Kaminsky, S., Perros, F., Montani, D., Girerd, B., Garcia, G., Simonneau, G., Nakhoul, F., Baram, S., Salim, R., Hakim, M., Gruber, M., Ronen, O., Marshak, T., Doweck, I., Nativ, O., Bahouth, Z., Shi, D.-Y., Zhang, W., Hua, Q.-L., Pan, Y.-Y., Tao, L., Liu, H., Karban, A., Koifman, E., Rainis, T., Skapars, R., Sivins, A., Ancans, G., Liepniece-Karele, I., Kikuste, I., Lasina, I., Tolmanis, I., Johnson, D., Millstone, S.Z., Fulton, J., Wells, J.W., Wilf, L.H., Humbert, M., Leja, M., Peled, N., Haick, H.","55129416100; 57222018339; 56148993900; 35486813200; 57194057897; 56150054900; 57190191093; 56721027800; 57194053288; 54936133400; 8063443900; 24773818400; 57191203403; 12798940500; 56452686900; 7005640392; 7004103628; 23006069200; 23392928800; 16024628200; 7202755259; 57203200946; 7003320911; 55504964200; 57222716517; 7005118693; 54936357100; 27467792100; 36468948700; 6603833581; 35425631100; 56613513800; 55508194000; 56399599100; 56400360400; 57219879684; 56400041200; 55719353200; 20834547700; 57076582000; 15840576200; 55948469700; 25928803800; 56808235500; 36671607800; 55557645800; 56668709600; 22956332000; 57204399898; 57194058850; 57194051011; 57194050675; 55987179000; 55382766900; 57201274512; 8920831500; 6603256731","Diagnosis and Classification of 17 Diseases from 1404 Subjects via Pattern Analysis of Exhaled Molecules",2017,"ACS Nano",11,"1",,112,125,,196,10.1021/acsnano.6b04930,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85018193220&partnerID=40&md5=b1bc44b86c5e1fb7e43408b220b11a4c",Article,Final,Open Access,Scopus,2-s2.0-85018193220
"Li, Y., Long, J., Yu, T., Yu, Z., Wang, C., Zhang, H., Guan, C.","55936283000; 36094130900; 36551665300; 14033512300; 57207371430; 15623948900; 7101632622","An EEG-based BCI system for 2-D cursor control by combining Mu/Beta rhythm and P300 potential",2010,"IEEE Transactions on Biomedical Engineering",57,"10 PART 1",,2495,2505,,196,10.1109/TBME.2010.2055564,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956932514&partnerID=40&md5=4c98110c2bee90112fde77ee56150702",Article,Final,,Scopus,2-s2.0-77956932514
"Wang, G.-J.","7407150090","On the logic foundation of fuzzy reasoning",1999,"Information sciences",117,"1",,47,88,,194,10.1016/S0020-0255(98)10103-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032641460&partnerID=40&md5=000baf2173ef9155e3403627d550f275",Article,Final,,Scopus,2-s2.0-0032641460
"Zhang, X., Jiao, L., Liu, F., Bo, L., Gong, M.","55802358000; 7102491544; 56182993400; 8974615400; 8933846400","Spectral clustering ensemble applied to SAR image segmentation",2008,"IEEE Transactions on Geoscience and Remote Sensing",46,"7", 4544948,2126,2136,,193,10.1109/TGRS.2008.918647,"https://www.scopus.com/inward/record.url?eid=2-s2.0-45849119092&partnerID=40&md5=8896a14c5db7bd470d18ed79dc62e181",Article,Final,,Scopus,2-s2.0-45849119092
"Xiao, Z., Ye, S.-J., Zhong, B., Sun, C.-X.","7402447107; 14038355100; 57204589180; 7404248214","BP neural network with rough set for short term load forecasting",2009,"Expert Systems with Applications",36,"1",,273,279,,191,10.1016/j.eswa.2007.09.031,"https://www.scopus.com/inward/record.url?eid=2-s2.0-53849110638&partnerID=40&md5=02fb5d7bbc00f161074c6b5f7b64a015",Article,Final,,Scopus,2-s2.0-53849110638
"Lin, Y.C., Zhang, J., Zhong, J.","55714543500; 57196377841; 55663919500","Application of neural networks to predict the elevated temperature flow behavior of a low alloy steel",2008,"Computational Materials Science",43,"4",,752,758,,191,10.1016/j.commatsci.2008.01.039,"https://www.scopus.com/inward/record.url?eid=2-s2.0-52949098334&partnerID=40&md5=d38e76bd7f23c70b1c2f9e6b85e43351",Article,Final,,Scopus,2-s2.0-52949098334
"Yuan, S.-F., Chu, F.-L.","26324123000; 7201881088","Support vector machines-based fault diagnosis for turbo-pump rotor",2006,"Mechanical Systems and Signal Processing",20,"4",,939,952,,191,10.1016/j.ymssp.2005.09.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-31044444738&partnerID=40&md5=04ead8d5035acd4f2cede2c85da225b8",Article,Final,,Scopus,2-s2.0-31044444738
"Xin, Y., Kong, L., Liu, Z., Chen, Y., Li, Y., Zhu, H., Gao, M., Hou, H., Wang, C.","23479035200; 57194783492; 57208834755; 37095433600; 57202056406; 55717927100; 57201195070; 57202055681; 57201201718","Machine Learning and Deep Learning Methods for Cybersecurity",2018,"IEEE Access",6,"",,35365,35381,,188,10.1109/ACCESS.2018.2836950,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85046999041&partnerID=40&md5=bd8887589dcd23273880ecadad1d7787",Article,Final,Open Access,Scopus,2-s2.0-85046999041
"Paschos, G., Bastug, E., Land, I., Caire, G., Debbah, M.","9942956800; 55650303100; 6602930693; 7004399543; 35588784300","Wireless caching: Technical misconceptions and business barriers",2016,"IEEE Communications Magazine",54,"8", 7537172,16,22,,188,10.1109/MCOM.2016.7537172,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84983372855&partnerID=40&md5=2985ed2a8669d927ce29ba8415222cc3",Article,Final,,Scopus,2-s2.0-84983372855
"Gao, Z., Shi, X., Ding, S.X.","7402833355; 34875699000; 7401542701","Fuzzy state/disturbance observer design for T-S fuzzy systems with application to sensor fault estimation",2008,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",38,"3",,875,880,,186,10.1109/TSMCB.2008.917185,"https://www.scopus.com/inward/record.url?eid=2-s2.0-44849144684&partnerID=40&md5=7a7673ed3ea3cf30f588f29f789180cf",Article,Final,,Scopus,2-s2.0-44849144684
"Chen, M., Challita, U., Saad, W., Yin, C., Debbah, M.","57113807700; 56266966900; 57203259001; 7201995655; 35588784300","Artificial Neural Networks-Based Machine Learning for Wireless Networks: A Tutorial",2019,"IEEE Communications Surveys and Tutorials",21,"4", 8755300,3039,3071,,184,10.1109/COMST.2019.2926625,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85068579797&partnerID=40&md5=e5fbbd241d38c5065473f2d04318b9b3",Article,Final,Open Access,Scopus,2-s2.0-85068579797
"Li, B.-B., Wang, L.","36072005200; 55312114400","A hybrid quantum-inspired genetic algorithm for multiobjective flow shop scheduling",2007,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",37,"3",,576,591,,183,10.1109/TSMCB.2006.887946,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249018250&partnerID=40&md5=f9a29b34d3aa524c15c805be5c04220e",Article,Final,,Scopus,2-s2.0-34249018250
"Jiang, Y., Chung, F.-L., Wang, S., Deng, Z., Wang, J., Qian, P.","55437846600; 7202260647; 7410339817; 55265314000; 55976864000; 36598989000","Collaborative Fuzzy Clustering From Multiple Weighted Views",2015,"IEEE Transactions on Cybernetics",45,"4", 6862861,688,701,,181,10.1109/TCYB.2014.2334595,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925186551&partnerID=40&md5=b44ddcab0dcb3bb4f045cb40e826c1bd",Article,Final,,Scopus,2-s2.0-84925186551
"Gong, W., Cai, Z., Ling, C.X., Li, H.","23090822300; 56424630500; 7202027821; 57204556905","Enhanced differential evolution with adaptive strategies for numerical optimization",2011,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",41,"2", 5567176,397,413,,180,10.1109/TSMCB.2010.2056367,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952900838&partnerID=40&md5=daef927d3b3ec3fb257b5d030776e416",Article,Final,,Scopus,2-s2.0-79952900838
"Fang, Y., Dixon, W.E., Dawson, D.M., Chawda, P.","55488985700; 57202484614; 25937773100; 9250295300","Homography-based visual servo regulation of mobile robots",2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",35,"5",,1041,1050,,177,10.1109/TSMCB.2005.850155,"https://www.scopus.com/inward/record.url?eid=2-s2.0-26844488876&partnerID=40&md5=8abd7109a000d796e9ef536780608257",Article,Final,,Scopus,2-s2.0-26844488876
"Jing, X.-Y., Zhang, D.","7202420489; 57195047946","A face and palmprint recognition approach based on discriminant DCT feature extraction",2004,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",34,"6",,2405,2415,,176,10.1109/TSMCB.2004.837586,"https://www.scopus.com/inward/record.url?eid=2-s2.0-10044295195&partnerID=40&md5=83c5a2ad162a07d9d1b8eed165d2b246",Article,Final,,Scopus,2-s2.0-10044295195
"Chen, B., Wang, J., Zhao, H., Zheng, N., Principe, J.C.","16177239100; 48661650200; 16320096500; 7101989704; 36045958600","Convergence of a fixed-point algorithm under maximum correntropy criterion",2015,"IEEE Signal Processing Letters",22,"10", 7100862,1723,1727,,173,10.1109/LSP.2015.2428713,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84929352978&partnerID=40&md5=3513ac012e164b29b9f76fe209479f5a",Article,Final,,Scopus,2-s2.0-84929352978
"Zhao, H., Yuen, P.C., Kwok, J.T.","57202190413; 9250303900; 7006208863","A novel incremental principal component analysis and its application for face recognition",2006,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",36,"4",,873,886,,172,10.1109/TSMCB.2006.870645,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746803683&partnerID=40&md5=1490968313bf8861cb7da1e38346bd60",Article,Final,,Scopus,2-s2.0-33746803683
"Zhang, L., Zhang, D.","55648142400; 57195047946","Domain Adaptation Extreme Learning Machines for Drift Compensation in E-Nose Systems",2015,"IEEE Transactions on Instrumentation and Measurement",64,"7", 6963383,1790,1801,,171,10.1109/TIM.2014.2367775,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85027951802&partnerID=40&md5=8825cb2a33a1ecbecbb535982ee72ace",Article,Final,,Scopus,2-s2.0-85027951802
"Ke, L., Zhang, Q., Battiti, R.","13905903100; 7406718367; 6603722092","MOEA/D-ACO: A multiobjective evolutionary algorithm using decomposition and AntColony",2013,"IEEE Transactions on Cybernetics",43,"6", 6423879,1845,1859,,171,10.1109/TSMCB.2012.2231860,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887023875&partnerID=40&md5=8ce06ea314dd49e07e0f348da5fed67c",Article,Final,,Scopus,2-s2.0-84887023875
"Cao, J., Liu, H., Li, P., Brown, D.J.","24821644100; 54958434200; 36063979900; 55553726489","State of the art in vehicle active suspension adaptive control systems based on intelligent methodologies",2008,"IEEE Transactions on Intelligent Transportation Systems",9,"3", 4579729,392,405,,169,10.1109/TITS.2008.928244,"https://www.scopus.com/inward/record.url?eid=2-s2.0-50649111161&partnerID=40&md5=6f3efd1b9d7098ff1284f39a1aa17f73",Article,Final,,Scopus,2-s2.0-50649111161
"Zhang, Z., Xiao, Y., Ma, Z., Xiao, M., Ding, Z., Lei, X., Karagiannidis, G.K., Fan, P.","57214005683; 57195589401; 55479111400; 7202520960; 8335376300; 23035624500; 7004027126; 55423269000","6G Wireless Networks: Vision, Requirements, Architecture, and Key Technologies",2019,"IEEE Vehicular Technology Magazine",14,"3", 8766143,28,41,,168,10.1109/MVT.2019.2921208,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85069918860&partnerID=40&md5=ea181e5b9baef1c6dc07d6e4836cc83e",Article,Final,,Scopus,2-s2.0-85069918860
"Xu, Y., Chen, H., Luo, J., Zhang, Q., Jiao, S., Zhang, X.","57203506698; 36865973700; 57194512204; 57200617761; 57208319705; 35232030000","Enhanced Moth-flame optimizer with mutation strategy for global optimization",2019,"Information Sciences",492,"",,181,203,,166,10.1016/j.ins.2019.04.022,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85064442017&partnerID=40&md5=8bd966c2835e89d0e12f4369a4d3f07b",Article,Final,,Scopus,2-s2.0-85064442017
"Song, Q., Liu, F., Cao, J., Yu, W.","56666149500; 57091824400; 7403354075; 8351508500","M-matrix strategies for pinning-controlled leader-following consensus in multiagent systems with nonlinear dynamics",2013,"IEEE Transactions on Cybernetics",43,"6", 6645413,1688,1697,,166,10.1109/TSMCB.2012.2227723,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890049700&partnerID=40&md5=431e96227a347efe79bc4298ef0d2d24",Article,Final,,Scopus,2-s2.0-84890049700
"Wang, J.F., Liu, J.H., Zhong, Y.F.","57211089818; 36181148900; 7401808818","A novel ant colony algorithm for assembly sequence planning",2005,"International Journal of Advanced Manufacturing Technology",25,"11-12",,1137,1143,,165,10.1007/s00170-003-1952-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-18844390229&partnerID=40&md5=6f406ff244a70b977469bdb0a698d7ae",Article,Final,,Scopus,2-s2.0-18844390229
"Liu, Q., Chen, E., Xiong, H., Ding, C.H.Q., Chen, J.","56382635200; 35228685900; 7201935465; 7202622028; 55917143500","Enhancing collaborative filtering by user interest expansion via personalized ranking",2012,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",42,"1", 6006538,218,233,,162,10.1109/TSMCB.2011.2163711,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84856254249&partnerID=40&md5=8ed757071f39cce3c2cdbe98e696dbfd",Article,Final,,Scopus,2-s2.0-84856254249
"Volponi, A.J., DePold, H., Ganguli, R., Daguang, C.","6603504682; 7801443745; 7007149420; 16635143000","The use of kalman filter and neural network methodologies in gas turbine performance diagnostics: A comparative study",2003,"Journal of Engineering for Gas Turbines and Power",125,"4",,917,924,,162,10.1115/1.1419016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-10244270054&partnerID=40&md5=af03adffda9787b1c69639029ded41fc",Article,Final,,Scopus,2-s2.0-10244270054
"Samuel, O.W., Asogbon, G.M., Sangaiah, A.K., Fang, P., Li, G.","57188828713; 57191708911; 55616335800; 55435067200; 7407054228","An integrated decision support system based on ANN and Fuzzy_AHP for heart failure risk prediction",2017,"Expert Systems with Applications",68,"",,163,172,,158,10.1016/j.eswa.2016.10.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992502879&partnerID=40&md5=0ee297b870019c0f98f965587e2218dc",Article,Final,,Scopus,2-s2.0-84992502879
"Ma, X., Wang, H., Xue, B., Zhou, M., Ji, B., Li, Y.","27171307900; 36697373100; 56118702600; 56405829800; 56365962300; 55907838900","Depth-based human fall detection via shape features and improved extreme learning machine",2014,"IEEE Journal of Biomedical and Health Informatics",18,"6", 6730899,1915,1922,,156,10.1109/JBHI.2014.2304357,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904492894&partnerID=40&md5=51792cf5796c7b8b4d865c63ed4065b1",Article,Final,Open Access,Scopus,2-s2.0-84904492894
"Lu, S., Chen, X., Kanters, J.K., Solomon, I.C., Chon, K.H.","35796025900; 8387749900; 7006830308; 7004397134; 7006498204","Automatic selection of the threshold value r for approximate entropy",2008,"IEEE Transactions on Biomedical Engineering",55,"8", 8,1966,1972,,156,10.1109/TBME.2008.919870,"https://www.scopus.com/inward/record.url?eid=2-s2.0-47649088553&partnerID=40&md5=55aa9c7a4dba3fb99ddf9fc4a6ee0b75",Article,Final,,Scopus,2-s2.0-47649088553
"McLoughlin, I., Zhang, H., Xie, Z., Song, Y., Xiao, W.","24465667700; 56535570600; 56369481500; 7404919512; 56535805800","Robust sound event classification using deep neural networks",2015,"IEEE Transactions on Audio, Speech and Language Processing",23,"3", 7003973,540,552,,154,10.1109/TASLP.2015.2389618,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84924047173&partnerID=40&md5=9d34ffffc8d7d6675698d3c367323cd0",Article,Final,,Scopus,2-s2.0-84924047173
"Cerrada, M., Zurita, G., Cabrera, D., Sánchez, R.-V., Artés, M., Li, C.","7102543304; 56704835200; 56704715800; 56704297100; 6603791631; 56937483400","Fault diagnosis in spur gears based on genetic algorithm and random forest",2016,"Mechanical Systems and Signal Processing",70-71,"",,87,103,,153,10.1016/j.ymssp.2015.08.030,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961051737&partnerID=40&md5=f2b8c27566f205b79b2c31cb659c4b82",Article,Final,,Scopus,2-s2.0-84961051737
"Yin, Y.H., Fan, Y.J., Xu, L.D.","7403273829; 35931784100; 13408889400","EMG and EPP-integrated human-machine interface between the paralyzed and rehabilitation exoskeleton",2012,"IEEE Transactions on Information Technology in Biomedicine",16,"4", 6126040,542,549,,152,10.1109/TITB.2011.2178034,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84862013966&partnerID=40&md5=9b36355fe54bafeac6e23d55d816fe25",Article,Final,,Scopus,2-s2.0-84862013966
"Wu, N., Zhou, M.","7201444208; 7403506743","Modeling and deadlock avoidance of automated manufacturing systems with multiple automated guided vehicles",2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",35,"6",,1193,1202,,152,10.1109/TSMCB.2005.850141,"https://www.scopus.com/inward/record.url?eid=2-s2.0-29144513578&partnerID=40&md5=8cd74c23889cf38fd07c4b3d3e811e09",Article,Final,,Scopus,2-s2.0-29144513578
